"LEAID","FIPST","YEAR","V33","A09","C10","C25","OPERATIONAL_SCHOOLS","SCHLEV","AGCHRT","GSLO","GSHI","LOCALE","URBANICITY"
"5100084","51",18,0,-1,-1,-1,1,"N","3","UG","UG","22","Urban"
"5100086","51",18,0,-1,-1,-1,1,"N","3","UG","UG","13","Urban"
"5100087","51",18,0,-1,-1,-1,1,"N","3","UG","UG","12","Urban"
"5100088","51",18,0,-1,-1,-1,1,"N","3","UG","UG","41","Rural"
"5100089","51",18,0,-1,-1,-1,1,"N","3","UG","UG","41","Rural"
"5100090","51",18,13994,2787000,54000,2184000,26,"03","2","PK","12","41","Rural"
"5100091","51",18,0,-1,-1,-1,1,"N","3","UG","UG","42","Rural"
"5100092","51",18,0,-1,-1,-1,1,"N","3","UG","UG","21","Urban"
"5100093","51",18,0,-1,-1,-1,1,"N","3","UG","UG","32","Town"
"5100094","51",18,0,-1,-1,-1,1,"N","3","UG","UG","32","Town"
"5100095","51",18,0,-2,-2,-2,0,"N","N","UG","UG","21","Urban"
"5100096","51",18,0,-1,-1,-1,1,"N","3","UG","UG","42","Rural"
"5100097","51",18,0,-1,-1,-1,1,"N","3","UG","UG","42","Rural"
"5100098","51",18,0,-1,-1,-1,1,"N","3","UG","UG","13","Urban"
"5100099","51",18,-2,-1,-1,-1,1,"N","3","N","N","41","Rural"
"5100100","51",18,0,-1,-1,-1,1,"N","3","UG","UG","42","Rural"
"5100102","51",18,0,-1,-1,-1,1,"N","3","UG","UG","32","Town"
"5100103","51",18,0,-1,-1,-1,1,"N","3","UG","UG","41","Rural"
"5100105","51",18,-2,-2,-2,-2,0,"N","N","N","N","21","Urban"
"5100107","51",18,0,-1,-1,-1,1,"N","3","UG","UG","41","Rural"
"5100109","51",18,0,-1,-1,-1,1,"N","3","UG","UG","42","Rural"
"5100120","51",18,15966,2038000,83000,6266000,18,"03","3","PK","12","12","Urban"
"5100152","51",18,2084,260000,9000,610000,5,"03","3","PK","12","41","Rural"
"5100180","51",18,1761,0,7000,540000,3,"03","3","PK","12","42","Rural"
"5100210","51",18,4078,721000,21000,1333000,9,"03","3","PK","12","41","Rural"
"5100240","51",18,2221,280000,10000,664000,4,"03","3","PK","12","42","Rural"
"5100251","51",18,-2,-1,-1,-1,1,"07","3","UG","UG","32","Town"
"5100252","51",18,0,-1,-1,-1,1,"N","3","UG","UG","21","Urban"
"5100253","51",18,-2,-2,-2,-2,0,"N","N","N","N","41","Rural"
"5100255","51",18,-2,-1,-1,-1,2,"07","3","UG","UG","42","Rural"
"5100256","51",18,0,-1,-1,-1,1,"N","3","UG","UG","12","Urban"
"5100270","51",18,27434,5205000,104000,5803000,39,"03","3","PK","12","12","Urban"
"5100300","51",18,10406,1423000,48000,2856000,18,"03","3","PK","12","41","Rural"
"5100330","51",18,543,113000,3000,170000,3,"03","3","PK","12","43","Rural"
"5100360","51",18,9632,1889000,40000,2221000,22,"03","3","PK","12","41","Rural"
"5100390","51",18,736,147000,3000,173000,2,"03","3","PK","12","42","Rural"
"5100420","51",18,4659,917000,15000,683000,12,"03","3","PK","12","41","Rural"
"5100450","51",18,2271,161000,13000,1281000,7,"03","3","PK","12","13","Urban"
"5100480","51",18,1616,204000,11000,1014000,5,"03","3","PK","12","41","Rural"
"5100510","51",18,2758,337000,19000,1575000,9,"03","3","PK","12","43","Rural"
"5100540","51",18,2127,177000,12000,905000,5,"03","3","PK","12","43","Rural"
"5100560","51",18,918,94000,3000,272000,4,"03","3","PK","12","41","Rural"
"5100600","51",18,7890,1167000,37000,2270000,15,"03","3","PK","12","41","Rural"
"5100660","51",18,4214,738000,20000,1249000,5,"03","3","PK","12","42","Rural"
"5100690","51",18,3762,736000,23000,1517000,11,"03","3","PK","12","42","Rural"
"5100720","51",18,633,83000,3000,207000,2,"03","3","PK","12","42","Rural"
"5100750","51",18,1850,162000,7000,578000,5,"03","3","PK","12","43","Rural"
"5100780","51",18,4559,420000,21000,1594000,10,"03","3","PK","12","13","Urban"
"5100810","51",18,40879,3871000,131000,8256000,48,"03","3","PK","12","21","Urban"
"5100840","51",18,61552,9096000,241000,13527000,68,"03","3","PK","12","21","Urban"
"5100870","51",18,1966,421000,7000,254000,4,"03","3","PK","12","31","Town"
"5100930","51",18,671,32000,4000,335000,2,"03","3","PK","12","32","Town"
"5100960","51",18,2866,338000,13000,781000,6,"03","3","PK","12","21","Urban"
"5100990","51",18,1070,59000,5000,344000,3,"03","3","PK","12","32","Town"
"5101020","51",18,602,140000,4000,203000,2,"03","3","PK","12","42","Rural"
"5101050","51",18,8235,1458000,41000,2256000,11,"03","3","PK","12","32","Town"
"5101080","51",18,1366,53000,8000,707000,4,"03","3","PK","12","43","Rural"
"5101110","51",18,5686,209000,41000,3942000,14,"03","3","PK","12","32","Town"
"5101140","51",18,2054,190000,13000,1095000,5,"03","3","PK","12","43","Rural"
"5101170","51",18,4379,415000,17000,1142000,7,"03","3","PK","12","42","Rural"
"5101200","51",18,1322,98000,7000,681000,3,"03","3","PK","12","32","Town"
"5101260","51",18,187797,40791000,714000,38519000,222,"03","3","PK","12","21","Urban"
"5101290","51",18,2620,683000,3000,59000,5,"03","3","PK","12","21","Urban"
"5101320","51",18,11186,2821000,48000,1947000,20,"03","3","PK","12","21","Urban"
"5101350","51",18,1966,438000,10000,609000,5,"03","3","PK","12","42","Rural"
"5101380","51",18,3590,768000,14000,644000,5,"03","3","PK","12","42","Rural"
"5101410","51",18,1075,0,7000,932000,3,"03","3","PK","12","32","Town"
"5101440","51",18,7062,1045000,36000,2485000,16,"03","3","PK","12","32","Town"
"5101470","51",18,13627,0,57000,2713000,18,"03","3","PK","12","41","Rural"
"5101510","51",18,3710,187000,43000,1831000,5,"03","3","PK","12","22","Urban"
"5101560","51",18,1321,0,8000,636000,3,"03","3","PK","12","33","Town"
"5101590","51",18,2445,0,11000,794000,6,"03","3","PK","12","32","Town"
"5101620","51",18,5408,1063000,26000,1223000,9,"03","3","PK","12","41","Rural"
"5101650","51",18,2676,518000,10000,445000,5,"03","3","PK","12","42","Rural"
"5101690","51",18,1542,243000,10000,754000,7,"03","3","PK","12","43","Rural"
"5101710","51",18,3001,0,12000,668000,7,"03","3","PK","12","31","Town"
"5101740","51",18,2243,187000,13000,1441000,4,"03","3","PK","12","32","Town"
"5101770","51",18,4960,337000,27000,2303000,11,"03","3","PK","12","33","Town"
"5101800","51",18,19589,2073000,116000,8901000,33,"03","3","PK","12","12","Urban"
"5101830","51",18,17726,4183000,0,2462000,25,"03","3","PK","12","21","Urban"
"5101860","51",18,6437,515000,40000,3508000,10,"03","3","PK","12","13","Urban"
"5101890","51",18,51523,6844000,228000,14268000,81,"03","3","PK","12","21","Urban"
"5101920","51",18,7455,342000,49000,4442000,13,"03","3","PK","12","41","Rural"
"5101950","51",18,205,70000,2000,105000,2,"03","3","PK","12","43","Rural"
"5101980","51",18,4372,69000,28000,2444000,7,"03","3","PK","12","21","Urban"
"5102010","51",18,5531,832000,20000,1112000,9,"03","3","PK","12","41","Rural"
"5102070","51",18,829,86000,3000,241000,3,"03","3","PK","12","42","Rural"
"5102100","51",18,4477,697000,17000,921000,5,"03","3","PK","12","32","Town"
"5102120","51",18,2227,484000,7000,453000,4,"03","3","PK","12","42","Rural"
"5102160","51",18,1136,83000,5000,422000,3,"03","3","PK","12","43","Rural"
"5102173","51",18,0,-1,-1,-1,1,"N","3","UG","UG","13","Urban"
"5102174","51",18,0,-1,-1,-1,1,"N","3","UG","UG","31","Town"
"5102175","51",18,0,-1,-1,-1,1,"N","3","UG","UG","12","Urban"
"5102176","51",18,0,-1,-1,-1,1,"N","3","UG","UG","13","Urban"
"5102177","51",18,0,-1,-1,-1,1,"N","3","UG","UG","12","Urban"
"5102190","51",18,3254,235000,18000,1566000,11,"03","3","PK","12","42","Rural"
"5102220","51",18,522,71000,1000,62000,2,"01","3","KG","08","32","Town"
"5102250","51",18,81906,19755000,243000,8917000,92,"03","2","PK","12","21","Urban"
"5102280","51",18,4906,752000,22000,1271000,6,"03","3","PK","12","42","Rural"
"5102310","51",18,1551,163000,9000,692000,4,"03","3","PK","12","43","Rural"
"5102340","51",18,8263,434000,48000,3998000,18,"03","3","PK","12","13","Urban"
"5102360","51",18,7723,729000,40000,2596000,11,"03","3","PK","12","21","Urban"
"5102370","51",18,1690,238000,9000,463000,4,"03","3","PK","12","42","Rural"
"5102390","51",18,3724,423000,21000,1525000,4,"03","3","PK","12","21","Urban"
"5102400","51",18,1942,150000,14000,1483000,5,"03","3","PK","12","32","Town"
"5102430","51",18,1064,3e+05,6000,385000,3,"03","3","PK","12","42","Rural"
"5102460","51",18,4215,528000,22000,1631000,9,"03","3","PK","12","41","Rural"
"5102490","51",18,1222,143000,5000,364000,3,"03","3","PK","12","42","Rural"
"5102520","51",18,9924,1776000,37000,2111000,21,"03","3","PK","12","13","Urban"
"5102580","51",18,1807,434000,10000,570000,4,"03","3","PK","12","42","Rural"
"5102610","51",18,3306,762000,10000,422000,4,"03","3","PK","12","42","Rural"
"5102640","51",18,28652,1307000,0,15268000,45,"03","3","PK","12","12","Urban"
"5102670","51",18,30087,0,179000,15145000,52,"03","3","PK","12","12","Urban"
"5102710","51",18,1607,156000,10000,759000,5,"03","3","PK","12","43","Rural"
"5102730","51",18,1315,99000,5000,389000,3,"03","3","PK","12","42","Rural"
"5102760","51",18,842,15000,10000,486000,2,"03","3","PK","12","32","Town"
"5102790","51",18,2043,245000,10000,746000,5,"03","3","PK","12","42","Rural"
"5102820","51",18,5041,687000,22000,1343000,11,"03","3","PK","12","32","Town"
"5102850","51",18,3331,520000,19000,1012000,9,"03","3","PK","12","42","Rural"
"5102880","51",18,2600,318000,13000,872000,7,"03","3","PK","12","42","Rural"
"5102910","51",18,4194,350000,24000,2669000,7,"03","3","PK","12","21","Urban"
"5102940","51",18,8845,1596000,52000,3558000,20,"03","3","PK","12","42","Rural"
"5102980","51",18,2119,1057000,6000,177000,4,"03","3","PK","12","21","Urban"
"5103000","51",18,14006,865000,78000,7480000,24,"03","3","PK","12","13","Urban"
"5103030","51",18,4317,665000,11000,371000,6,"03","3","PK","12","42","Rural"
"5103060","51",18,2079,106000,11000,1268000,4,"03","3","PK","12","33","Town"
"5103090","51",18,6360,1303000,27000,1701000,7,"03","3","PK","12","41","Rural"
"5103130","51",18,90843,18129000,5e+05,25334000,94,"03","3","PK","12","21","Urban"
"5103150","51",18,4081,496000,25000,1810000,9,"03","3","PK","12","41","Rural"
"5103180","51",18,1646,190000,8000,517000,4,"03","3","PK","12","13","Urban"
"5103210","51",18,802,0,0,180000,2,"03","3","PK","12","42","Rural"
"5103240","51",18,24763,195000,415000,14994000,54,"03","2","PK","12","12","Urban"
"5103270","51",18,1314,0,6000,510000,3,"03","3","PK","12","42","Rural"
"5103300","51",18,13749,637000,88000,8244000,26,"03","3","PK","12","13","Urban"
"5103330","51",18,14121,2779000,52000,2420000,28,"03","3","PK","12","22","Urban"
"5103370","51",18,2842,370000,13000,716000,6,"03","3","PK","12","32","Town"
"5103390","51",18,11913,1870000,59000,2976000,23,"03","3","PK","12","41","Rural"
"5103420","51",18,3785,367000,18000,1453000,13,"03","3","PK","12","42","Rural"
"5103460","51",18,3958,846000,18000,950000,6,"03","3","PK","12","22","Urban"
"5103480","51",18,3533,480000,21000,1445000,14,"03","3","PK","12","22","Urban"
"5103510","51",18,6030,838000,23000,1332000,10,"03","3","PK","12","32","Town"
"5103520","51",18,4332,0,26000,2039000,14,"03","3","PK","12","41","Rural"
"5103600","51",18,2869,280000,12000,965000,7,"03","3","PK","12","42","Rural"
"5103640","51",18,23668,4548000,111000,5605000,34,"03","3","PK","12","41","Rural"
"5103660","51",18,29270,6610000,121000,5904000,32,"03","3","PK","12","21","Urban"
"5103690","51",18,2727,297000,15000,1054000,6,"03","3","PK","12","13","Urban"
"5103710","51",18,14265,1611000,76000,4898000,21,"03","3","PK","12","21","Urban"
"5103750","51",18,758,149000,9000,321000,3,"03","3","PK","12","42","Rural"
"5103780","51",18,1074,168000,8000,724000,3,"03","3","PK","12","42","Rural"
"5103810","51",18,5653,570000,29000,1933000,14,"03","3","PK","12","32","Town"
"5103840","51",18,68624,9752000,294000,17065000,87,"03","2","PK","12","11","Urban"
"5103870","51",18,5298,1271000,27000,1536000,9,"03","3","PK","12","31","Town"
"5103900","51",18,7090,1164000,34000,2180000,16,"03","3","PK","12","41","Rural"
"5103930","51",18,3032,275000,16000,1306000,7,"03","3","PK","12","13","Urban"
"5103950","51",18,813,0,3000,177000,3,"03","3","PK","12","31","Town"
"5103980","51",18,1651,172000,8000,727000,4,"03","3","PK","12","42","Rural"
"5104020","51",18,11666,1702000,34000,2046000,16,"03","3","PK","12","23","Urban"
"5104050","51",18,4357,380000,23000,1823000,7,"03","3","PK","12","13","Urban"
"5104080","51",18,5755,350000,32000,2458000,13,"03","3","PK","12","32","Town"
"5104110","51",18,4076,703000,18000,1237000,13,"03","3","PK","12","42","Rural"
"5104150","51",18,12750,2134000,39000,1621000,19,"03","2","PK","12","21","Urban"
"5300001","53",18,4183,637000,18000,605000,10,"03","3","PK","12","21","Urban"
"5300002","53",18,223,5000,5000,136000,3,"03","3","KG","12","43","Rural"
"5300003","53",18,5101,433000,44000,1568000,14,"03","3","PK","12","23","Urban"
"5300004","53",18,-2,0,0,0,0,"07","N","N","N","13","Urban"
"5300005","53",18,-3,0,0,143000,3,"07","3","03","12","12","Urban"
"5300006","53",18,-2,0,0,965000,0,"07","N","N","N","12","Urban"
"5300007","53",18,-3,0,0,39000,2,"07","3","08","12","22","Urban"
"5300008","53",18,-3,0,0,0,5,"07","3","06","12","31","Town"
"5300010","53",18,-3,0,0,17000,4,"07","3","06","12","12","Urban"
"5300011","53",18,-3,0,0,0,1,"07","3","11","12","13","Urban"
"5300012","53",18,-3,0,0,27000,2,"07","3","08","12","22","Urban"
"5300013","53",18,-2,1000,0,78000,0,"07","N","N","N","13","Urban"
"5300014","53",18,171,-1,-1,-1,2,"02","3","09","12","12","Urban"
"5300015","53",18,91,-2,-2,-2,1,"03","3","PK","12","12","Urban"
"5300016","53",18,0,-1,-1,-1,1,"N","3","08","12","32","Town"
"5300017","53",18,300,-1,-1,-1,1,"02","3","09","12","13","Urban"
"5300030","53",18,3534,20000,41000,1621000,12,"03","3","PK","12","33","Town"
"5300060","53",18,638,123000,3000,99000,2,"03","3","PK","12","42","Rural"
"5300090","53",18,116,27000,8000,28000,1,"01","3","PK","08","43","Rural"
"5300150","53",18,2805,397000,9000,323000,7,"03","3","PK","12","31","Town"
"5300240","53",18,5829,807000,29000,956000,11,"03","3","PK","12","22","Urban"
"5300280","53",18,678,79000,10000,119000,2,"03","3","PK","12","23","Urban"
"5300300","53",18,17505,1952000,203000,5548000,24,"03","3","PK","12","13","Urban"
"5300313","53",18,666,-1,-1,-1,2,"02","3","11","12","21","Urban"
"5300314","53",18,-2,-1,-1,-1,0,"N","N","N","N","12","Urban"
"5300315","53",18,-2,-1,-1,-1,0,"N","N","N","N","32","Town"
"5300317","53",18,-2,-1,-1,-1,0,"N","N","N","N","32","Town"
"5300318","53",18,39,-1,-1,-1,1,"03","3","06","12","12","Urban"
"5300319","53",18,-2,-1,-1,-1,0,"N","N","N","N","13","Urban"
"5300320","53",18,-2,-1,-1,-1,0,"N","N","N","N","11","Urban"
"5300321","53",18,-2,-1,-1,-1,0,"N","N","N","N","11","Urban"
"5300322","53",18,-2,-1,-1,-1,0,"N","N","N","N","12","Urban"
"5300323","53",18,-2,-1,-1,-1,0,"N","N","N","N","11","Urban"
"5300324","53",18,151,-1,-1,-1,1,"02","3","09","12","41","Rural"
"5300325","53",18,-2,-1,-1,-1,0,"N","N","N","N","12","Urban"
"5300326","53",18,-2,-1,-1,-1,0,"N","N","N","N","13","Urban"
"5300328","53",18,78,0,0,0,1,"03","3","KG","12","22","Urban"
"5300330","53",18,3822,841000,1000,161000,10,"03","3","PK","12","22","Urban"
"5300332","53",18,188,8000,1000,37000,1,"02","1","07","10","12","Urban"
"5300333","53",18,194,4000,0,25000,1,"02","1","09","12","12","Urban"
"5300334","53",18,371,9000,0,22000,1,"02","1","09","12","11","Urban"
"5300335","53",18,341,16000,6000,124000,1,"01","1","05","08","21","Urban"
"5300336","53",18,220,0,3000,119000,1,"01","1","KG","08","12","Urban"
"5300337","53",18,501,82000,7000,143000,1,"01","1","KG","08","12","Urban"
"5300338","53",18,160,0,4000,57000,1,"01","1","06","08","12","Urban"
"5300339","53",18,498,48000,4000,140000,1,"03","1","06","12","12","Urban"
"5300340","53",18,-2,-1,-1,-1,1,"07","3","PK","12","12","Urban"
"5300341","53",18,-2,-1,-1,-1,0,"N","N","N","N","22","Urban"
"5300342","53",18,251,0,5000,95000,1,"03","1","06","09","11","Urban"
"5300343","53",18,335,19000,2000,70000,1,"03","1","06","12","11","Urban"
"5300344","53",18,114,0,1000,32000,1,"01","1","06","08","13","Urban"
"5300345","53",18,179,26000,4000,74000,1,"01","1","KG","05","21","Urban"
"5300346",NA,18,-2,-2,-2,-2,0,"N","N","M","M","21","Urban"
"5300380","53",18,13199,1120000,42000,1506000,21,"03","3","PK","12","21","Urban"
"5300390","53",18,21609,4033000,34000,1891000,31,"03","3","PK","12","12","Urban"
"5300420","53",18,11907,936000,80000,2314000,25,"03","3","PK","12","13","Urban"
"5300450","53",18,13,1000,0,0,1,"01","3","KG","06","43","Rural"
"5300480","53",18,20130,2491000,152000,5019000,32,"03","3","PK","12","21","Urban"
"5300510","53",18,114,0,0,0,1,"03","3","KG","12","43","Rural"
"5300570","53",18,2300,270000,19000,544000,7,"03","3","PK","12","31","Town"
"5300630","53",18,110,15000,1000,41000,1,"01","3","PK","08","42","Rural"
"5300660","53",18,5016,351000,45000,1597000,14,"03","3","PK","12","13","Urban"
"5300690","53",18,1018,2000,4000,403000,4,"03","3","PK","12","43","Rural"
"5300720","53",18,860,1000,19000,483000,4,"03","3","PK","12","43","Rural"
"5300750","53",18,88,5000,2000,50000,1,"01","3","PK","08","41","Rural"
"5300780","53",18,3559,352000,25000,883000,9,"03","3","PK","12","23","Urban"
"5300810","53",18,7452,1171000,10000,476000,14,"03","3","PK","12","21","Urban"
"5300840","53",18,508,58000,7000,208000,4,"03","3","PK","12","43","Rural"
"5300870","53",18,195,13000,1000,26000,1,"01","3","PK","08","41","Rural"
"5300950","53",18,1367,110000,6000,224000,6,"03","3","PK","12","32","Town"
"5300960","53",18,1701,159000,7000,331000,3,"03","3","PK","12","31","Town"
"5300990","53",18,1442,136000,7000,295000,3,"03","3","PK","12","31","Town"
"5301050","53",18,93,19000,1000,19000,1,"01","3","KG","08","42","Rural"
"5301080","53",18,11474,1405000,61000,1875000,19,"03","3","PK","12","13","Urban"
"5301110","53",18,14593,1369000,74000,2756000,30,"03","3","PK","12","13","Urban"
"5301140","53",18,3577,0,41000,1494000,9,"03","3","PK","12","32","Town"
"5301170","53",18,3144,220000,19000,640000,8,"03","3","PK","12","32","Town"
"5301200","53",18,1464,159000,16000,506000,6,"03","3","PK","12","41","Rural"
"5301230","53",18,5141,423000,38000,1161000,12,"03","3","PK","12","31","Town"
"5301260","53",18,785,51000,6000,189000,4,"03","3","KG","12","43","Rural"
"5301290","53",18,876,65000,5000,167000,6,"03","3","PK","12","41","Rural"
"5301320","53",18,2669,218000,31000,837000,9,"03","3","PK","12","23","Urban"
"5301350","53",18,890,80000,4000,152000,4,"03","3","PK","12","32","Town"
"5301380","53",18,17,0,3000,10000,1,"01","3","KG","08","43","Rural"
"5301410","53",18,13594,1024000,205000,5186000,33,"03","3","PK","12","13","Urban"
"5301440","53",18,552,135000,3000,107000,2,"03","3","KG","12","32","Town"
"5301470","53",18,1465,131000,12000,425000,3,"03","3","PK","12","23","Urban"
"5301500","53",18,190,23000,2000,29000,1,"03","3","PK","12","42","Rural"
"5301560","53",18,138,13000,4000,65000,2,"03","3","PK","12","43","Rural"
"5301590","53",18,761,77000,5000,208000,3,"03","3","KG","12","41","Rural"
"5301630","53",18,1844,84000,14000,405000,5,"03","3","PK","12","33","Town"
"5301660","53",18,528,5000,20000,284000,4,"03","3","PK","12","42","Rural"
"5301680","53",18,470,50000,1000,34000,1,"01","3","PK","08","41","Rural"
"5301710","53",18,168,23000,1000,40000,1,"01","3","PK","06","33","Town"
"5301800","53",18,997,126000,1000,104000,7,"03","3","PK","12","41","Rural"
"5301830","53",18,341,21000,2000,64000,2,"03","3","KG","12","43","Rural"
"5301860","53",18,92,24000,0,24000,2,"03","3","KG","12","43","Rural"
"5301890","53",18,231,24000,2000,73000,2,"03","3","PK","12","43","Rural"
"5301920","53",18,272,26000,2000,71000,4,"03","3","KG","12","43","Rural"
"5301950","53",18,34,0,0,0,1,"01","3","KG","05","41","Rural"
"5301980","53",18,451,30000,4000,108000,2,"03","3","PK","12","42","Rural"
"5302010","53",18,591,66000,5000,142000,2,"03","3","PK","12","42","Rural"
"5302040","53",18,414,41000,3000,102000,3,"03","3","PK","12","32","Town"
"5302070","53",18,2634,146000,23000,6e+05,7,"03","3","PK","12","41","Rural"
"5302130","53",18,1492,186000,2000,93000,3,"01","3","KG","08","21","Urban"
"5302160","53",18,13,0,10000,9000,1,"01","3","PK","05","42","Rural"
"5302280","53",18,4277,336000,36000,1206000,10,"03","3","PK","12","13","Urban"
"5302310","53",18,6317,549000,44000,1963000,11,"03","3","PK","12","23","Urban"
"5302340","53",18,113,16000,1000,38000,2,"03","3","PK","12","42","Rural"
"5302370","53",18,1979,198000,12000,347000,9,"03","3","PK","12","32","Town"
"5302400","53",18,21302,1755000,103000,3195000,38,"03","3","PK","12","21","Urban"
"5302460","53",18,3348,357000,20000,633000,7,"03","3","PK","12","32","Town"
"5302490","53",18,1527,14000,10000,628000,5,"03","3","PK","12","32","Town"
"5302520","53",18,105,15000,0,30000,1,"01","3","PK","08","43","Rural"
"5302550","53",18,332,25000,3000,96000,2,"03","3","PK","12","42","Rural"
"5302610","53",18,2623,197000,16000,653000,7,"03","3","PK","12","32","Town"
"5302640","53",18,54,5000,0,0,1,"01","3","KG","06","41","Rural"
"5302670","53",18,20863,2517000,129000,4472000,32,"03","3","PK","12","12","Urban"
"5302700","53",18,25457,2242000,173000,6009000,39,"03","3","PK","12","12","Urban"
"5302730","53",18,34,3000,3000,20000,1,"01","3","KG","06","43","Rural"
"5302820","53",18,23489,1455000,176000,7284000,46,"03","3","PK","12","21","Urban"
"5302850","53",18,4802,406000,28000,949000,13,"03","3","PK","12","22","Urban"
"5302880","53",18,3844,411000,26000,853000,6,"03","3","PK","12","21","Urban"
"5302910","53",18,885,67000,19000,403000,3,"03","3","PK","12","22","Urban"
"5302940","53",18,8095,134000,117000,4109000,15,"03","3","PK","12","21","Urban"
"5302970","53",18,906,162000,12000,130000,3,"03","3","PK","12","42","Rural"
"5303000","53",18,139,15000,2000,37000,3,"03","3","PK","12","43","Rural"
"5303030","53",18,90,20000,1000,27000,2,"03","3","PK","12","43","Rural"
"5303090","53",18,922,65000,5000,250000,4,"03","3","PK","12","33","Town"
"5303130","53",18,770,70000,6000,287000,3,"03","3","PK","12","43","Rural"
"5303150","53",18,3740,22000,50000,1961000,7,"03","3","PK","12","32","Town"
"5303180","53",18,1558,9000,28000,952000,3,"03","3","PK","12","32","Town"
"5303210","53",18,2102,198000,63000,372000,6,"03","3","PK","12","31","Town"
"5303240","53",18,214,23000,2000,53000,1,"01","3","KG","08","42","Rural"
"5303270","53",18,41,0,0,0,1,"01","3","KG","06","41","Rural"
"5303300","53",18,163,14000,2000,37000,1,"01","3","KG","08","42","Rural"
"5303330","53",18,645,112000,1000,61000,1,"01","3","PK","08","22","Urban"
"5303360","53",18,151,1000,4000,65000,2,"03","3","PK","12","43","Rural"
"5303440","53",18,189,43000,2000,49000,3,"03","3","PK","12","43","Rural"
"5303510","53",18,1198,57000,22000,550000,4,"03","3","PK","12","41","Rural"
"5303540","53",18,19213,978000,254000,7385000,40,"03","3","PK","12","21","Urban"
"5303570","53",18,1980,363000,4000,169000,3,"03","3","KG","12","41","Rural"
"5303600","53",18,303,6000,4000,157000,2,"01","3","PK","08","42","Rural"
"5303660","53",18,1724,32000,54000,860000,6,"03","3","PK","12","33","Town"
"5303720","53",18,38,2000,0,7000,1,"01","3","PK","08","42","Rural"
"5303750","53",18,20897,4538000,4000,708000,27,"03","3","PK","12","21","Urban"
"5303780","53",18,44,7000,4000,24000,1,"03","3","PK","12","43","Rural"
"5303810","53",18,1046,104000,4000,155000,3,"03","3","KG","12","41","Rural"
"5303870","53",18,32,1000,1000,27000,1,"01","3","KG","06","43","Rural"
"5303930","53",18,19598,1179000,225000,6478000,32,"03","3","PK","12","13","Urban"
"5303960","53",18,27291,2963000,165000,7210000,44,"03","3","PK","12","12","Urban"
"5303990","53",18,1070,78000,9000,285000,5,"03","3","PK","12","42","Rural"
"5304020","53",18,1377,80000,16000,489000,4,"03","3","PK","12","31","Town"
"5304050","53",18,704,62000,5000,130000,4,"03","3","PK","12","42","Rural"
"5304080","53",18,85,2000,1000,39000,1,"03","3","KG","12","43","Rural"
"5304110","53",18,661,76000,3000,165000,3,"03","3","PK","12","31","Town"
"5304150","53",18,66,20000,0,0,2,"03","3","PK","12","43","Rural"
"5304170","53",18,1704,23000,4000,161000,4,"03","3","PK","12","31","Town"
"5304200","53",18,9192,1369000,30000,1167000,15,"03","3","PK","12","22","Urban"
"5304230","53",18,30675,6391000,31000,1709000,55,"03","3","PK","12","21","Urban"
"5304260","53",18,2534,237000,12000,385000,6,"03","3","PK","12","22","Urban"
"5304290","53",18,34,5000,2000,21000,1,"01","3","05","08","43","Rural"
"5304380","53",18,526,106000,4000,105000,2,"03","3","PK","12","42","Rural"
"5304410","53",18,226,18000,3000,140000,3,"03","3","PK","12","43","Rural"
"5304470","53",18,6746,339000,67000,2122000,17,"03","3","PK","12","13","Urban"
"5304500","53",18,199,7000,4000,70000,2,"01","3","PK","08","42","Rural"
"5304530","53",18,235,44000,1000,42000,4,"03","3","KG","12","42","Rural"
"5304560","53",18,3482,751000,6000,231000,9,"03","3","PK","12","21","Urban"
"5304590","53",18,253,4000,3000,108000,4,"03","3","PK","12","42","Rural"
"5304620","53",18,3495,363000,17000,579000,8,"03","3","PK","12","31","Town"
"5304650","53",18,843,7000,10000,555000,3,"03","3","KG","12","41","Rural"
"5304710","53",18,102,13000,1000,45000,1,"03","3","PK","12","43","Rural"
"5304740","53",18,661,54000,11000,309000,3,"03","3","PK","12","32","Town"
"5304800","53",18,1658,5000,5000,75000,2,"03","3","PK","12","13","Urban"
"5304830","53",18,491,12000,7000,255000,6,"03","3","PK","12","42","Rural"
"5304860","53",18,11196,952000,78000,2603000,23,"03","3","PK","12","22","Urban"
"5304890","53",18,336,1000,6000,101000,1,"01","3","PK","08","42","Rural"
"5304920","53",18,10716,1558000,58000,1829000,17,"03","3","PK","12","21","Urban"
"5304950","53",18,1974,272000,14000,369000,5,"03","3","PK","12","31","Town"
"5304980","53",18,4522,1568000,0,80000,6,"03","3","PK","12","21","Urban"
"5305010","53",18,1774,156000,9000,332000,6,"03","3","PK","12","41","Rural"
"5305020","53",18,724,129000,4000,126000,4,"03","3","PK","12","43","Rural"
"5305040","53",18,46,8000,0,14000,2,"03","3","PK","12","42","Rural"
"5305130","53",18,6860,547000,24000,830000,14,"03","3","PK","12","21","Urban"
"5305160","53",18,1439,183000,6000,241000,3,"03","3","PK","12","32","Town"
"5305190","53",18,336,17000,3000,80000,2,"03","3","PK","12","43","Rural"
"5305220","53",18,8816,725000,120000,2797000,16,"03","3","PK","12","33","Town"
"5305250","53",18,514,48000,8000,182000,3,"03","3","KG","12","43","Rural"
"5305280","53",18,918,6000,12000,489000,3,"03","3","PK","12","42","Rural"
