"LEAID","YEAR","FIPST","URBANICITY","OPERATIONAL_SCHOOLS","TREATED","V33","A09","C10","C25","A09_PUPIL","C10_PUPIL","C25_PUPIL","ALL_PUPIL","TOTFRL_PCT","BL_PCT","WH_PCT","HI_PCT","CHARTER_PCT","TITLEI_PCT"
3501530,17,"35","TOWN",6,15,1545,48000,13000,30000,25.3890057609756,6.87618906026421,15.8681286006097,48.1333234218495,0.872491909385113,0.0058252427184466,0.0692556634304207,0.903559870550162,0,1
3501560,17,"35","TOWN",10,14,1532,8000,11000,39000,4.26740795264439,5.86768593488604,20.8036137691414,30.9387076566718,1,0.00522193211488251,0.10443864229765,0.882506527415144,0.0607049608355091,1
3501620,17,"35","RURAL",4,16,496,4000,3000,0,6.59039212041452,4.94279409031089,0,11.5331862107254,1,0.00806451612903226,0.118951612903226,0.862903225806452,0,1
3501680,17,"35","URBAN",16,14,8529,356000,0,0,34.1102438461225,0,0,34.1102438461225,0.67311525383984,0.00820729276585766,0.245515300738656,0.665025208113495,0,1
3501770,17,"35","RURAL",3,14,351,11000,1000,4000,25.6105266445738,2.32822969496126,9.31291877984502,37.2516751193801,1,0.0113960113960114,0.239316239316239,0.319088319088319,0,1
3501890,17,"35","RURAL",6,14,2427,206000,0,35000,69.3634018639755,0,11.7850440060153,81.1484458699909,0.715286361763494,0.0103007828594973,0.491141326740832,0.468891635764318,0,1
3501950,17,"35","RURAL",3,14,229,8000,0,3000,28.5487728534987,0,10.705789820062,39.2545626735607,1,0.0524017467248908,0.37117903930131,0.541484716157205,0,1
3501980,17,"35","RURAL",4,15,253,4000,2000,0,12.920294433698,6.46014721684902,0,19.380441650547,0.988142292490119,0.0158102766798419,0.114624505928854,0.865612648221344,0,1
3502160,17,"35","RURAL",5,14,377,3000,5000,0,6.50298638937454,10.8383106489576,0,17.3412970383321,0.984084880636605,0.0159151193633952,0.156498673740053,0.795755968169761,0,1
3502190,17,"35","TOWN",3,14,931,3000,9000,24000,2.63332531556842,7.89997594670527,21.0666025245474,31.5999037868211,1,0.00859291084854995,0.315789473684211,0.662728249194415,0,1
3502250,17,"35","TOWN",22,14,10394,303000,171000,0,23.8228028428145,13.4445520994102,0,37.2673549422247,0.838368289397729,0.0221281508562632,0.258706946315182,0.706080431017895,0.00634981720223206,0.97104098518376
3502310,17,"35","RURAL",5,14,2011,82000,8000,0,33.3222809947165,3.25095424338697,0,36.5732352381035,0.90750870213824,0.00397812033814023,0.316260566882148,0.504226752859274,0,1
3502370,17,"35","URBAN",30,14,13250,592000,39000,0,36.5122645113501,2.40536877693016,0,38.9176332882803,0.754294876689318,0.00792452830188679,0.160452830188679,0.790716981132075,0.029548751622509,0.854775902878522
3502430,17,"35","TOWN",9,14,2580,80000,39000,40000,25.3398022614388,12.3531536024514,12.6699011307194,50.3628569946097,0.861240310077519,0.00891472868217054,0.316666666666667,0.645736434108527,0,1
3502460,17,"35","TOWN",7,16,1701,19000,21000,25000,9.12813864532429,10.0889953448321,12.0107087438477,31.2278427340041,1,0.0158730158730159,0.229276895943563,0.713109935332158,0.0999412110523222,1
3502520,17,"35","TOWN",10,14,2772,256000,2000,38000,75.4709262158869,0.589616611061617,11.2027156101707,87.2632584371194,0.806277056277056,0.00324675324675325,0.217893217893218,0.677849927849928,0.17965367965368,1
3502610,17,"35","TOWN",5,14,1288,10000,0,1000,6.34478744511957,0,0.634478744511957,6.97926618963153,1,0.0100931677018634,0.442546583850932,0.517080745341615,0,1
3502640,17,"35","TOWN",3,14,972,25000,0,0,21.0187403017336,0,0,21.0187403017335,1,0.0133744855967078,0.333333333333333,0.643004115226337,0,1
3502670,17,"35","TOWN",4,14,841,25000,28000,0,24.2927652476635,27.2078970773831,0,51.5006623250466,1,0.0118906064209275,0.261593341260404,0.416171224732461,0,1
3600009,17,"36","RURAL",4,18,1445,238000,12000,339000,134.599067306348,6.78650759527807,191.718839566605,333.104414468232,0.401264933239635,0.0069204152249135,0.966782006920415,0.00968858131487889,0,0.701335207308503
3600019,17,"36","RURAL",2,18,820,140000,50000,389000,139.523423427312,49.829794081183,387.675797951603,577.029015460099,0.6325,0.0146341463414634,0.941463414634146,0.0158536585365854,0,0.495
3600124,17,"36","RURAL",2,17,1000,110000,75000,356000,89.8929485224541,61.2906467198551,290.926269763579,442.109865005888,0.531786074672048,0.01,0.951,0.016,0,0.615539858728557
3600125,17,"36","URBAN",5,17,3384,801000,17000,382000,193.435019789613,4.10536246744498,92.2499095625872,289.790291819646,0.188427299703264,0.0183215130023641,0.882683215130024,0.0732860520094563,0,0.237388724035608
3602370,17,"36","RURAL",3,17,1109,121000,14000,472000,89.163429553381,10.3164298656804,347.811064042941,447.290923462002,0.550697674418605,0.00991884580703336,0.959422903516682,0.00721370604147881,0,0.958139534883721
3602400,17,"36","RURAL",2,17,556,45000,37000,311000,66.1409856689083,54.382588216658,457.107700956233,577.631274841799,0.620817843866171,0.0161870503597122,0.911870503597122,0.0359712230215827,0,1
3602820,17,"36","RURAL",2,18,1238,141000,13000,435000,93.0746492999414,8.58135064467545,287.145194648756,388.801194593372,0.597879282218597,0.00807754442649435,0.945880452342488,0.0145395799676898,0,1
3602970,17,"36","TOWN",6,14,3893,81000,51000,1970000,17.0033132436279,10.705789820062,413.537371480827,441.246474544516,0.669574700109051,0.0524017467248908,0.42614949910095,0.469560750064218,0,1
3603480,17,"36","TOWN",7,15,4437,139000,40000,1446000,25.6010814936815,7.36721769602345,266.324919711248,299.293218900953,0.512083131947801,0.0691908947487041,0.774847870182556,0.0480054090601758,0,0.708554857419043
3603630,17,"36","RURAL",1,18,450,68000,6000,195000,123.489303020745,10.8961149724187,354.123736603607,488.509154596771,0.558411214953271,0.0244444444444444,0.928888888888889,0.0155555555555556,0,1
3603810,17,"36","RURAL",3,18,805,106000,12000,326000,107.607595069228,12.1819918946296,330.944113137437,450.733700101294,0.433249370277078,0.00993788819875776,0.903105590062112,0.0322981366459627,0,0.370277078085642
3603990,17,"36","TOWN",4,18,2298,342000,25000,798000,121.621126650365,8.89043323467581,283.782628850852,414.294188735893,0.547228381374723,0.0657093124456049,0.738903394255875,0.082680591818973,0,1
3604050,17,"36","TOWN",3,17,1568,119000,77000,730000,62.0202972760438,40.1307805903813,380.460647155563,482.611725021988,0.577120822622108,0.024234693877551,0.956632653061224,0.0159438775510204,0,1
3604290,17,"36","RURAL",5,15,1999,62000,30000,1236000,25.346140381064,12.2642614747084,505.287572757985,542.897974613757,0.435087719298246,0.0155077538769385,0.949974987493747,0.0255127563781891,0,0.991478696741855
3604740,17,"36","URBAN",5,17,2957,785000,17000,395000,216.945812986523,4.69818958059987,109.163816725703,330.807819292826,0.143393649709799,0.00405816706121069,0.687859316875211,0.153872167737572,0,0.331171048139297
3605370,17,"36","RURAL",1,18,204,40000,2000,72000,160.23698488851,8.0118492444255,288.426572799318,456.675406932253,0.541463414634146,0.215686274509804,0.254901960784314,0.455882352941176,0,0
3606160,17,"36","RURAL",3,16,1224,74000,14000,552000,49.4064036739572,9.34715745182975,368.545065243573,427.298626369359,0.403846153846154,0.0130718954248366,0.83578431372549,0.0784313725490196,0,0.546822742474916
3606240,17,"36","RURAL",5,17,2152,78000,24000,806000,29.6200151434244,9.11385081336135,306.073489815385,344.807355772171,0.521080056845097,0.00557620817843866,0.951672862453532,0.0185873605947955,0,0.711511132164851
3606420,17,"36","RURAL",2,17,729,90000,9000,311000,100.889953448321,10.0889953448321,348.630839138087,459.60978793124,0.506925207756233,0.0123456790123457,0.925925925925926,0.0260631001371742,0,0.519390581717452
3606660,17,"36","RURAL",2,18,897,124000,9000,315000,112.969753894642,8.19941762138529,286.979616748485,408.148788264513,0.528935185185185,0.00668896321070234,0.944258639910814,0.0267558528428094,0,1
3606870,17,"36","URBAN",8,16,7751,454000,167000,5450000,47.8664320488783,17.607255841768,574.608049925962,640.081737816608,0.796648192135128,0.169397497097149,0.0491549477486776,0.757966713972391,0,1
3607020,17,"36","URBAN",5,18,2947,498000,15000,367000,138.096333294821,4.15952811128979,101.769787789557,244.025649195668,0.209965635738832,0.0149304377332881,0.863929419748897,0.0447913131998643,0,0
3607230,17,"36","URBAN",4,14,2230,58000,32000,1162000,21.2547534215342,11.7267605084327,425.827990962461,458.809504892426,0.627002288329519,0.358744394618834,0.435874439461883,0.0811659192825112,0,1
3607650,17,"36","RURAL",4,18,907,155000,9000,257000,139.655277347704,8.1090161040602,231.557459860386,379.32175331215,0.462222222222222,0.0110253583241455,0.923925027563396,0.0308710033076075,0,0.661111111111111
3607860,17,"36","RURAL",3,15,809,25000,14000,453000,25.2536657271755,14.1420528072183,457.596422976421,496.992141510815,0.508860759493671,0.0494437577255871,0.867737948084054,0.0506798516687268,0,1
3607980,17,"36","URBAN",5,15,2000,149000,33000,1181000,60.8820424083894,13.4839422783681,482.561691840992,556.92767652775,0.644667370644139,0.0915,0.735,0.087,0,0.713305174234425
3608160,17,"36","URBAN",10,18,5872,1294000,30000,722000,180.086505121463,4.17511217437705,100.481032996674,284.742650292515,0.221008840353614,0.0216280653950954,0.768903269754768,0.136069482288828,0,0.217715375281678
3608460,17,"36","TOWN",7,17,2439,288000,34000,1212000,96.4969591653314,11.392002123685,406.09136982077,513.980331109787,0.556972789115646,0.033620336203362,0.861828618286183,0.042230422304223,0,0.950680272108844
3608490,17,"36","TOWN",4,18,1361,251000,12000,351000,150.712244199693,7.20536625655901,210.756963004351,368.674573460603,0.426957831325301,0.0404114621601763,0.857457751653196,0.0602498163115356,0,0.534638554216867
3608850,17,"36","RURAL",2,18,353,55000,4000,124000,127.327122553051,9.26015436749463,287.064785392333,423.652062312878,0.597667638483965,0.028328611898017,0.915014164305949,0.0339943342776204,0,1
3608970,17,"36","TOWN",4,18,2506,277000,25000,828000,90.3299236041492,8.1525201808799,270.011468390742,368.493912175771,0.538998357963875,0.00798084596967279,0.956504389465283,0.0163607342378292,0,0.701559934318555
3609060,17,"36","RURAL",2,17,532,58000,8000,303000,89.0941731767317,12.2888514726526,465.440249526719,566.823274176103,0.604288499025341,0.0169172932330827,0.954887218045113,0.0225563909774436,0,1
3609240,17,"36","RURAL",1,18,243,57000,18000,95000,191.69091155181,60.5339720689926,319.48485258635,571.709736207152,0.495575221238938,0.0246913580246914,0.94238683127572,0.0288065843621399,0,1
3609420,17,"36","TOWN",6,14,2197,39000,30000,1295000,14.5066619455278,11.1589707273291,481.695569729706,507.361202402563,0.563162970106075,0.0523441055985435,0.36140191169777,0.544378698224852,0,1
3609930,17,"36","URBAN",2,18,1063,95000,9000,311000,73.0336963108966,6.91898175576915,239.089258449356,319.041936516022,0.424481737413623,0.0997177798682973,0.738476011288805,0.114769520225776,0,0
3609990,17,"36","RURAL",7,18,3480,424000,27000,830000,99.5679471617569,6.34041172964018,194.90895317042,300.817312061816,0.397611418584329,0.0520114942528736,0.855459770114943,0.0295977011494253,0,0.407515292746869
3610650,17,"36","URBAN",3,17,1042,137000,9000,278000,107.444895721307,7.05842380650922,218.026868689951,332.530188217768,0.437066402378593,0.231285988483685,0.0998080614203455,0.546065259117082,0,0.818632309217047
3610710,17,"36","URBAN",7,17,3788,445000,37000,1378000,96.0025969388789,7.98223839716521,297.28444625118,401.269281587225,0.527393469839513,0.0945089757127772,0.697729672650475,0.0868532206969377,0,0.528776978417266
3610950,17,"36","TOWN",2,14,1438,25000,44000,910000,14.2073821789186,25.0049926348968,517.148711312639,556.361086126454,0.681294964028777,0.0994436717663421,0.330319888734353,0.491655076495132,0,1
3611310,17,"36","URBAN",1,18,522,38000,8000,283000,59.4902828953893,12.5242700832399,443.04605419461,515.060607173239,0.494140625,0.0134099616858238,0.900383141762452,0.0383141762452107,0,1
3611370,17,"36","RURAL",2,15,852,48000,13000,488000,46.0399224186705,12.4691456550566,468.072544589816,526.581612663543,0.613219094247246,0.00938967136150235,0.872065727699531,0.0610328638497653,0,1
3611550,17,"36","URBAN",8,18,6950,492000,81000,2778000,57.8513154650718,9.5243019363228,326.648281223515,394.023898624909,0.720346447445684,0.231654676258993,0.0776978417266187,0.660575539568345,0,0.64459776864357
3611640,17,"36","RURAL",1,17,357,20000,5000,2e+05,45.7819956824314,11.4454989206079,457.819956824314,515.047451427353,0.622291021671827,0.00840336134453781,0.92156862745098,0.030812324929972,0,1
3611700,17,"36","TOWN",6,18,3420,238000,29000,1067000,56.8700737595536,6.92954680263469,254.959532359007,318.759152921196,0.588495575221239,0.0134502923976608,0.911988304093567,0.045906432748538,0,1
3611970,17,"36","TOWN",4,14,2277,109000,32000,1327000,39.1197803686968,11.4847061632871,476.256408708814,526.860895240799,0.601100412654746,0.118577075098814,0.439613526570048,0.310496267018006,0,1
3612180,17,"36","URBAN",6,17,3303,312000,27000,975000,77.1931850907045,6.68017947900328,241.228703408452,325.102067978159,0.628668520234785,0.0853769300635786,0.2603693611868,0.607932182864063,0,0.45906703738029
3612270,17,"36","TOWN",5,14,2826,132000,36000,1554000,38.1711034065622,10.4103009290624,449.377990104528,497.959394440152,0.411985018726592,0.0442321302193914,0.832979476291578,0.0626326963906582,0,1
3612450,17,"36","TOWN",3,18,1098,162000,11000,368000,120.571764039059,8.18697163228179,273.891414607245,402.650150278587,0.537664783427495,0.0109289617486339,0.948998178506375,0.0127504553734062,0,1
3612630,17,"36","URBAN",17,18,10898,1620000,140000,4305000,121.478984139188,10.4981838144977,322.819152295805,454.79632024949,0.555277081592871,0.145531290144981,0.619563222609653,0.148192328867682,0,0.549800426993409
3613020,17,"36","RURAL",2,18,878,117000,8000,252000,108.899098955551,7.446092236277,234.551905442726,350.897096634554,0.473745624270712,0.0182232346241458,0.920273348519362,0.020501138952164,0,0.485414235705951
3613380,17,"36","TOWN",2,18,577,78000,3000,105000,110.471876236827,4.24891831680104,148.712141088037,263.432935641665,0.315789473684211,0.0190641247833622,0.932409012131716,0.0190641247833622,0,0
3613590,17,"36","RURAL",3,17,1446,94000,19000,703000,53.1242120024562,10.7378726387943,397.301287635391,461.163372276641,0.622881355932203,0.00760719225449516,0.959197786998617,0.020746887966805,0,1
3613710,17,"36","RURAL",2,17,801,84000,37000,384000,85.6997806819446,37.748712919428,391.770425974604,515.218919575976,0.646666666666667,0.00998751560549313,0.952559300873908,0.00624219725343321,0,1
3614700,17,"36","TOWN",4,18,2194,463000,10000,203000,172.455602742588,3.72474303979672,75.6122837078734,251.792629490258,0.166203703703704,0.00865998176845944,0.922060164083865,0.0241567912488605,0,0.651851851851852
3614820,17,"36","TOWN",4,16,1680,91000,31000,1131000,44.2654670754509,15.0794448279008,550.156519366318,609.501431269673,0.559238796807858,0.0392857142857143,0.8875,0.0226190476190476,0,1
3614940,17,"36","TOWN",4,14,1816,235000,21000,854000,105.751115852907,9.4500997145151,384.304055056947,499.50527062437,0.681324957167333,0.209801762114537,0.442180616740088,0.145374449339207,0,1
3614970,17,"36","URBAN",5,17,2396,121000,26000,1037000,41.2697176021283,8.86787320376311,353.691712011629,403.82930281752,0.497884940778342,0.0125208681135225,0.895659432387312,0.0342237061769616,0,0.769035532994924
3615300,17,"36","RURAL",8,17,3857,552000,48000,1183000,116.955965739729,10.1700839773677,250.650194692208,377.776244409305,0.484566258648217,0.0964480165932072,0.671506352087114,0.14544983147524,0,0.771154869611495
3615570,17,"36","URBAN",12,18,5464,819000,48000,1370000,122.491556036021,7.1789922951514,204.900405090779,334.570953421951,0.381006006006006,0.0803440702781845,0.64787701317716,0.0657027818448023,0,0.159346846846847
3615780,17,"36","URBAN",6,17,3795,558000,20000,582000,120.158738233392,4.30676481123268,125.326856006871,249.792359051495,0.282822902796272,0.025296442687747,0.616337285902503,0.305401844532279,0,0
3615870,17,"36","RURAL",1,18,336,65000,5000,95000,158.090953840896,12.1608426031458,231.056009459771,401.307805903812,0.556231003039514,0.0238095238095238,0.958333333333333,0.00892857142857143,0,1
3615900,17,"36","URBAN",4,17,2512,110000,35000,1348000,35.7854094436521,11.386266641162,438.533926636755,485.705602721568,0.680851063829787,0.130971337579618,0.604697452229299,0.0999203821656051,0,1
3616260,17,"36","URBAN",5,17,3209,664000,11000,193000,169.095208983001,2.80127605242923,49.1496616471674,221.046146682598,0.10734642178594,0.00592084761607978,0.86818323465254,0.0860081022125273,0,0.244141861937935
3616290,17,"36","URBAN",10,15,6518,414000,51000,2019000,51.9061629170911,6.39423746080108,253.136577124655,311.436977502547,0.57651924912504,0.135624424670144,0.545105860693464,0.210187173979748,0,0.313394845688832
3616440,17,"36","URBAN",4,18,2081,92000,28000,1063000,36.1283965928346,10.9955989630366,417.440060632426,464.564056188297,0.87625754527163,0.160019221528111,0.627582892839981,0.150408457472369,0,1
3616830,17,"36","URBAN",5,16,2664,147000,25000,1005000,45.0937190581516,7.6689998398217,308.293793560832,361.056512458806,0.736520076481836,0.20045045045045,0.156906906906907,0.576951951951952,0,0.640535372848948
3617220,17,"36","TOWN",2,15,1750,95000,49000,1027000,44.362753816276,22.8818414420792,479.584717571742,546.829312830097,0.556016597510373,0.0748571428571429,0.463428571428571,0.404571428571429,0,0.413752222880854
3617520,17,"36","URBAN",13,18,7138,681000,55000,1762000,77.9656867772883,6.29678821255632,201.726196918623,285.988671908467,0.39327922540225,0.0899411599887924,0.746007284953769,0.0535163911459793,0,0.329773601025203
3617670,17,"36","TOWN",7,16,4601,123000,58000,2125000,21.8466986786704,10.3016953118933,377.432802375402,409.581196365966,0.52851711026616,0.114540317322321,0.712236470332536,0.0871549663116714,0,1
3618030,17,"36","TOWN",3,15,967,31000,16000,599000,26.1980013556085,13.5215490867657,506.21299393579,545.932544378164,0.562293274531422,0.122026887280248,0.714581178903826,0.0506721820062048,0,1
3618150,17,"36","URBAN",4,17,2545,351000,30000,8e+05,112.707358211757,9.63310753946641,256.882867719104,379.223333470328,0.397177419354839,0.025147347740668,0.882907662082515,0.0306483300589391,0,0.47741935483871
3618180,17,"36","TOWN",5,18,2313,211000,25000,778000,74.5486465363275,8.83277802563122,274.876052157644,358.257476719602,0.545889517181383,0.00648508430609598,0.965412883700821,0.00778210116731518,0,1
3618450,17,"36","RURAL",2,17,742,68000,18000,308000,74.8924344465435,19.8244679417321,339.218673669638,433.935576057914,0.555084745762712,0.0202156334231806,0.966307277628032,0.0121293800539084,0,1
3618480,17,"36","RURAL",3,18,1608,376000,6000,135000,191.088583471522,3.04928590646045,68.6089328953601,262.746802273342,0.234069400630915,0.00310945273631841,0.957089552238806,0.013681592039801,0,0
3618600,17,"36","URBAN",4,18,2309,186000,23000,705000,65.8297115050847,8.14023314310187,249.515841995079,323.485786643265,0.500222123500666,0.10827197921178,0.754439151147683,0.043308791684712,0,1
3618750,17,"36","TOWN",2,18,970,126000,8000,249000,106.15287266944,6.739864931393,209.778295989607,322.671033590439,0.456776947705443,0.00927835051546392,0.949484536082474,0.0247422680412371,0,0.543223052294557
3618960,17,"36","TOWN",3,16,1581,136000,18000,570000,70.2975159510882,9.30408299352638,294.629294795002,374.230893739617,0.572261827608555,0.0543959519291588,0.779253636938646,0.0683111954459203,0,1
3619320,17,"36","URBAN",6,17,7539,176000,125000,4258000,19.0779569751859,13.5496853516945,461.556481820123,494.184124147004,0.791871249318058,0.241013397002255,0.150285183711368,0.55285846929301,0,1
3619740,17,"36","TOWN",5,14,3043,82000,123000,1404000,22.0213956885885,33.0320935328828,377.049262765589,432.102751987059,0.6891281695033,0.188958264870194,0.442326651330923,0.288859677949392,0,1
3620010,17,"36","TOWN",2,17,640,30000,12000,434000,38.3066541999094,15.3226616799638,554.169597425356,607.79891330523,0.571428571428571,0.034375,0.6546875,0.2875,0,1
3620640,17,"36","RURAL",5,15,2219,59000,30000,1108000,21.7283951117407,11.0483364974953,408.051894640826,440.828626250062,0.571828358208955,0.0838215412347905,0.72420009013069,0.158630013519603,0,1
3620700,17,"36","URBAN",12,14,11462,319000,299000,7053000,22.7438100431964,21.3178658398612,502.859223306157,546.920899189214,0.593915462622274,0.235037515267842,0.18809980806142,0.515093351945559,0,1
3620790,17,"36","RURAL",3,16,809,117000,12000,379000,118.187155603182,12.1217595490443,382.845572423981,513.154487576208,0.584398976982097,0.0519159456118665,0.820766378244747,0.0296662546353523,0,0.530690537084399
3620910,17,"36","URBAN",7,18,4715,814000,34000,1007000,141.083312633332,5.89291477829642,174.534270051309,321.510497462937,0.339717083786725,0.23457051961824,0.409119830328738,0.271474019088017,0,0
3621270,17,"36","URBAN",9,18,5395,1156000,18000,370000,175.105313829231,2.72655332952089,56.0458184401517,233.877685598903,0.121621621621622,0.00889712696941613,0.842261353104727,0.0969416126042632,0,0
3621330,17,"36","TOWN",4,18,1890,208000,20000,647000,89.9361870739319,8.64771029557038,279.753428061702,378.337325431204,0.612868047982552,0.0306878306878307,0.898941798941799,0.035978835978836,0,1
3621630,17,"36","RURAL",3,18,800,97000,8000,249000,99.0865455304323,8.17208622931401,254.356183887398,361.614815647145,0.502583979328165,0.005,0.93,0.0175,0,1
3621720,17,"36","TOWN",4,17,2120,38000,24000,991000,14.6480790902798,9.25141837280831,382.006483643876,405.905981106965,0.565573770491803,0.0490566037735849,0.813207547169811,0.0316037735849057,0,0.620057859209257
3621840,17,"36","RURAL",5,18,1319,326000,10000,319000,201.978780193811,6.19566810410463,197.641812520938,405.816260818853,0.445151033386327,0.020470053070508,0.758150113722517,0.118271417740713,0,1
3622650,17,"36","URBAN",6,16,3527,56000,1971000,136000,12.9752432333877,456.682221660842,31.5113049953701,501.1687698896,0.79287369640788,0.202154805783952,0.0853416501275872,0.669123901332577,0,0.96234067207416
3622740,17,"36","TOWN",3,18,1438,304000,13000,461000,172.761767295651,7.3878387330377,261.98412737926,442.133733407949,0.556281771968047,0.00278164116828929,0.928372739916551,0.0368567454798331,0,1
3623280,17,"36","TOWN",5,15,1870,68000,24000,905000,29.7166771975055,10.4882390108843,395.494012702095,435.698928910485,0.444203683640303,0.0754010695187166,0.867379679144385,0.0155080213903743,0,0.222101841820152
3623430,17,"36","RURAL",2,14,921,44000,10000,346000,39.0414542985685,8.87305779512922,307.007799711471,354.922311805168,0.468468468468468,0.0141150922909881,0.941368078175896,0.0217155266015201,0,0.512387387387387
3623790,17,"36","RURAL",1,17,366,20000,6000,201000,44.6562089033552,13.3968626710066,448.79489947872,506.847971053082,0.544959128065395,0.0218579234972678,0.926229508196721,0.00546448087431694,0,1
3623880,17,"36","RURAL",3,16,1074,144000,9000,286000,109.569871231026,6.84811695193911,217.617938694954,334.035926877919,0.49236641221374,0.0074487895716946,0.967411545623836,0.00837988826815642,0,0.449427480916031
3624450,17,"36","URBAN",2,16,1187,39000,19000,813000,26.8501569455136,13.0808456914041,559.722502479553,599.65350511647,0.651245551601424,0.130581297388374,0.545071609098568,0.0985678180286436,0,1
3624690,17,"36","URBAN",8,15,5588,4e+05,44000,1690000,58.4973960580817,6.43471356638898,247.151498345395,312.083607969866,0.316527120495086,0.1159627773801,0.380279169649248,0.473156764495347,0,0.905351292318893
3625440,17,"36","TOWN",3,14,1245,30000,23000,864000,19.6917740465398,15.0970267690138,567.123092540346,601.9118933559,0.62037037037037,0.00883534136546185,0.524497991967872,0.0586345381526104,0,1
3625650,17,"36","RURAL",3,18,848,150000,9000,298000,144.55341207513,8.67320472450779,287.179445322591,440.406062122229,0.532356532356532,0.00707547169811321,0.952830188679245,0.0165094339622642,0,1
3625800,17,"36","URBAN",6,17,2574,491000,23000,689000,155.885560939906,7.30217495237848,218.74776270386,381.935498596144,0.455841584158416,0.0182595182595183,0.784770784770785,0.125485625485625,0,0.737821782178218
3626370,17,"36","URBAN",5,18,2675,1208000,11000,193000,369.042249159302,3.36048405691417,58.9612202713123,431.363953487529,0.102095238095238,0.00560747663551402,0.790654205607477,0.111028037383178,0,0
3626580,17,"36","RURAL",1,16,251,28000,3000,109000,91.1627149086822,9.76743374021595,354.883425894513,455.81357454341,0.510373443983402,0.0159362549800797,0.920318725099602,0.0358565737051793,0,1
3626700,17,"36","RURAL",3,18,1362,197000,17000,486000,118.201247222824,10.2001076283655,291.603076905037,420.004431756226,0.542322097378277,0.00881057268722467,0.958149779735683,0.00954478707782672,0,0.725842696629214
3626850,17,"36","TOWN",3,16,1110,66000,59000,593000,48.5907829851103,43.4372150927501,436.58082288137,528.608820959231,0.441095890410959,0.0108108108108108,0.871171171171171,0.072972972972973,0,1
3627000,17,"36","URBAN",4,18,1391,158000,17000,494000,92.8245596140628,9.98745261670296,290.223623097133,393.035635327899,0.588057445200302,0.0639827462257369,0.795830337886413,0.0675772825305536,0,0.687074829931973
3627150,17,"36","URBAN",3,18,1497,151000,34000,509000,82.4305290999609,18.5605164860839,277.86184974755,378.852895333595,0.63469387755102,0.0601202404809619,0.74749498997996,0.0861723446893788,0,1
3627360,17,"36","RURAL",4,15,1041,134000,485000,33000,105.193040800007,380.736005880624,25.9057488537332,511.834795534364,0.616731517509728,0.00960614793467819,0.940441882804995,0.021133525456292,0,0.428015564202335
3627450,17,"36","URBAN",4,18,3100,659000,13000,294000,173.722736294127,3.42700390261555,77.5030113360748,254.652751532817,0.149149149149149,0.0170967741935484,0.710967741935484,0.156451612903226,0,0
3628320,17,"36","URBAN",7,17,4378,585000,27000,688000,109.19758894812,5.03988872068246,128.423831104798,242.6613087736,0.281114848630466,0.0692096847875742,0.565326633165829,0.246916400182732,0,0.160740028832292
3628500,17,"36","URBAN",6,18,3253,340000,41000,1324000,85.4137509365743,10.2998934952928,332.611194823601,428.324839255469,0.519086357947434,0.206578542883492,0.639102367045804,0.0584076237319398,0,0.4590112640801
3628710,17,"36","RURAL",3,16,988,148000,16000,467000,122.415866592963,13.2341477397798,386.271687154822,521.921701487565,0.626293995859213,0.00607287449392713,0.975708502024291,0.00910931174089069,0,0.709109730848861
3629070,17,"36","URBAN",1,17,326,18000,3000,128000,45.1219485054148,7.52032475090246,320.867189371838,373.509462628156,0.663492063492063,0.0368098159509202,0.276073619631902,0.653374233128834,0,1
3629240,17,"36","RURAL",3,18,872,161000,49000,305000,150.883702169674,45.921126747292,285.835584855593,482.640413772558,0.518879415347138,0.018348623853211,0.881880733944954,0.0538990825688073,0,1
3629280,17,"36","URBAN",8,16,7397,218000,70000,2882000,24.084288197789,7.7334870359873,318.39870911022,350.216484343996,0.661363636363636,0.387859943220224,0.0106800054075977,0.585372448289847,0,1
3629820,17,"36","TOWN",3,18,986,135000,41000,372000,111.889618758356,33.9812916229081,308.318060578581,454.188970959846,0.517277486910995,0.00608519269776876,0.95841784989858,0.026369168356998,0,1
3630120,17,"36","URBAN",8,16,4273,58000,53000,2112000,11.0924643412172,10.1362174152502,403.918701528462,425.147383284929,0.688905930470348,0.0788673063421484,0.703018956236836,0.101099929791715,0,0.90618609406953
3630210,17,"36","URBAN",2,16,1312,23000,19000,755000,14.3260657983401,11.834576094281,470.268681641164,496.429323533785,0.646263910969793,0.169969512195122,0.500762195121951,0.133384146341463,0,0.540540540540541
3630270,17,"36","TOWN",4,17,1553,142000,16000,572000,74.7222308153631,8.419406289055,300.993774833716,384.135411938135,0.510312707917498,0.00579523502897617,0.963296844816484,0.0115904700579523,0,0.685296074517631
3630480,17,"36","TOWN",2,16,1278,71000,19000,635000,45.4004790517445,12.1494239715936,406.046537997996,463.596441021335,0.532786885245902,0.0203442879499218,0.936619718309859,0.0172143974960876,0,1
3630780,17,"36","URBAN",9,18,6629,609000,38000,1168000,75.0761881679323,4.68455689717804,143.988485681683,223.749230746793,0.376547928451307,0.0360537034243476,0.871775531754412,0.0434454668879167,0,0.394282219844061
3630960,17,"36","URBAN",7,15,5464,139000,79000,3400000,20.7891651880426,11.8154248191033,508.511954239891,541.116544247037,0.733825198637912,0.240300146412884,0.0181185944363104,0.724743777452416,0,0.999810821036701
