"LEAID","FIPST","YEAR","V33","A09","C10","C25","OPERATIONAL_SCHOOLS","SCHLEV","AGCHRT","GSLO","GSHI","LOCALE","URBANICITY"
"4815720","48",8,1514,156000,5000,550000,5,"03","3","PK","12","33","Town"
"4815750","48",8,4998,864000,13000,1022000,8,"03","3","PK","12","41","Rural"
"4815810","48",8,380,44000,1000,105000,2,"03","3","PK","12","43","Rural"
"4815840","48",8,605,90000,2000,164000,3,"03","3","PK","12","42","Rural"
"4815870","48",8,239,28000,1000,96000,2,"03","3","PK","12","43","Rural"
"4815910","48",8,15031,2694000,38000,2594000,21,"03","3","PK","12","11","Urban"
"4815930","48",8,2014,123000,9000,1087000,5,"03","3","PK","12","33","Town"
"4815960","48",8,1932,352000,5000,532000,7,"03","3","PK","12","32","Town"
"4815990","48",8,497,13000,2000,258000,3,"03","3","PK","12","43","Rural"
"4816020","48",8,425,124000,2000,126000,2,"03","3","PK","12","42","Rural"
"4816080","48",8,479,80000,2000,110000,2,"03","3","PK","12","43","Rural"
"4816110","48",8,100685,19984000,238000,18510000,79,"03","3","PK","12","21","Urban"
"4816140","48",8,324,43000,1000,75000,1,"03","3","PK","12","42","Rural"
"4816180","48",8,1321,189000,5000,517000,5,"03","3","PK","12","32","Town"
"4816200","48",8,1607,245000,5000,469000,5,"03","3","PK","12","41","Rural"
"4816230","48",8,157352,7957000,568000,64159000,260,"03","2","PK","12","11","Urban"
"4816260","48",8,160,19000,1000,56000,2,"01","3","PK","08","42","Rural"
"4816290","48",8,752,202000,2000,90000,4,"03","3","PK","12","41","Rural"
"4816320","48",8,150,30000,1000,51000,1,"03","3","PK","12","43","Rural"
"4816350","48",8,149,6000,1000,39000,1,"03","3","PK","12","43","Rural"
"4816380","48",8,434,77000,2000,143000,3,"03","3","PK","12","43","Rural"
"4816410","48",8,4772,801000,15000,1119000,9,"03","3","PK","12","32","Town"
"4816440","48",8,675,78000,2000,153000,4,"03","3","PK","12","43","Rural"
"4816500","48",8,2971,670000,7000,544000,5,"03","3","PK","12","32","Town"
"4816530","48",8,12554,2801000,28000,2406000,16,"03","3","PK","12","21","Urban"
"4816570","48",8,839,0,0,0,4,"03","3","PK","12","42","Rural"
"4816620","48",8,9555,740000,36000,4429000,12,"03","3","PK","12","41","Rural"
"4816650","48",8,91,5000,0,55000,1,"03","3","PK","12","43","Rural"
"4816710","48",8,4441,836000,15000,1458000,11,"03","3","PK","12","13","Urban"
"4816740","48",8,22189,3681000,55000,4024000,38,"03","3","PK","12","12","Urban"
"4816770","48",8,1542,205000,4000,524000,3,"03","3","PK","12","33","Town"
"4816860","48",8,8959,1660000,29000,2476000,13,"03","3","PK","12","21","Urban"
"4816890","48",8,503,102000,1000,136000,3,"03","3","PK","12","43","Rural"
"4816920","48",8,146,16000,0,39000,3,"01","3","PK","08","42","Rural"
"4816950","48",8,1928,260000,6000,608000,6,"03","3","PK","12","41","Rural"
"4816980","48",8,164,29000,0,21000,2,"01","3","PK","08","42","Rural"
"4817010","48",8,703,122000,3000,189000,3,"03","3","PK","12","42","Rural"
"4817040","48",8,1860,244000,7000,778000,6,"03","3","PK","12","33","Town"
"4817070","48",8,8596,1183000,28000,2568000,12,"03","3","PK","12","22","Urban"
"4817100","48",8,895,89000,3000,249000,5,"03","3","PK","12","41","Rural"
"4817130","48",8,168,16000,1000,63000,2,"03","3","PK","12","43","Rural"
"4817160","48",8,1142,57000,4000,580000,3,"03","3","PK","12","33","Town"
"4817190","48",8,16,0,0,0,1,"01","3","PK","04","43","Rural"
"4817280","48",8,310,96000,1000,71000,1,"03","3","PK","12","42","Rural"
"4817390","48",8,14566,310000,213000,8634000,22,"03","3","PK","12","21","Urban"
"4817400","48",8,25,0,0,0,1,"01","3","KG","08","43","Rural"
"4817460","48",8,369,56000,1000,59000,2,"03","3","PK","12","43","Rural"
"4817550","48",8,272,23000,1000,131000,2,"01","3","PK","08","42","Rural"
"4817580","48",8,1319,142000,4000,431000,4,"03","3","PK","12","41","Rural"
"4817610","48",8,4307,529000,12000,1364000,8,"03","3","PK","12","33","Town"
"4817640","48",8,12660,1382000,41000,4375000,19,"03","3","PK","12","21","Urban"
"4817700","48",8,15292,3036000,36000,2297000,24,"03","3","PK","12","11","Urban"
"4817730","48",8,14129,689000,57000,7575000,23,"03","3","PK","12","33","Town"
"4817760","48",8,7346,3097000,8000,92000,11,"03","3","PK","12","21","Urban"
"4817790","48",8,1272,307000,5000,339000,5,"03","3","PK","12","33","Town"
"4817830","48",8,938,195000,2000,150000,3,"03","3","PK","12","42","Rural"
"4817850","48",8,9112,1492000,29000,2729000,14,"03","3","PK","12","41","Rural"
"4817880","48",8,1269,271000,7000,369000,7,"03","3","PK","12","32","Town"
"4817960","48",8,1230,183000,3000,245000,4,"03","3","PK","12","33","Town"
"4818000","48",8,27443,4050000,69000,7393000,39,"03","3","PK","12","12","Urban"
"4818030","48",8,257,51000,1000,67000,2,"03","3","PK","12","41","Rural"
"4818060","48",8,5422,40000,25000,3320000,9,"03","3","PK","12","21","Urban"
"4818070","48",8,267,35000,1000,57000,14,"03","3","PK","12","43","Rural"
"4818120","48",8,944,194000,3000,2e+05,6,"03","3","PK","12","42","Rural"
"4818150","48",8,11644,344000,51000,6832000,22,"03","3","PK","12","11","Urban"
"4818180","48",8,30749,1331000,130000,16751000,49,"03","3","PK","12","13","Urban"
"4818210","48",8,1496,211000,4000,346000,6,"03","3","PK","12","41","Rural"
"4818280","48",8,3448,426000,10000,981000,6,"03","3","PK","12","32","Town"
"4818300","48",8,62322,5081000,212000,20101000,105,"03","3","PK","12","11","Urban"
"4818330","48",8,527,75000,2000,214000,3,"03","3","PK","12","32","Town"
"4818360","48",8,3896,734000,13000,1332000,7,"03","3","PK","12","41","Rural"
"4818390","48",8,1342,153000,4000,267000,4,"03","3","PK","12","42","Rural"
"4818480","48",8,1004,191000,3000,231000,3,"03","3","PK","12","42","Rural"
"4818540","48",8,5804,801000,15000,1597000,10,"03","3","PK","12","41","Rural"
"4818600","48",8,451,90000,1000,51000,1,"03","3","PK","12","42","Rural"
"4818660","48",8,109,12000,0,34000,2,"01","3","KG","08","43","Rural"
"4818690","48",8,382,84000,1000,97000,3,"03","3","PK","12","42","Rural"
"4818720","48",8,1489,193000,39000,506000,4,"03","3","PK","12","42","Rural"
"4818750","48",8,431,82000,2000,53000,4,"03","3","PK","12","42","Rural"
"4818780","48",8,269,41000,1000,86000,2,"03","3","PK","12","43","Rural"
"4818810","48",8,4929,482000,17000,1768000,8,"03","3","PK","12","21","Urban"
"4818840","48",8,121,10000,0,34000,2,"01","3","PK","08","43","Rural"
"4818890","48",8,69,18000,0,13000,2,"01","3","KG","08","43","Rural"
"4818900","48",8,2448,49000,10000,1090000,7,"03","3","PK","12","31","Town"
"4818940","48",8,1825,349000,5000,456000,4,"03","3","PK","12","33","Town"
"4819020","48",8,320,93000,1000,34000,5,"03","3","PK","12","42","Rural"
"4819050","48",8,201,13000,1000,86000,2,"03","3","PK","12","43","Rural"
"4819080","48",8,1466,274000,5000,344000,5,"03","3","PK","12","31","Town"
"4819110","48",8,524,69000,2000,145000,3,"03","3","PK","12","42","Rural"
"4819140","48",8,214,48000,1000,27000,2,"03","3","KG","12","43","Rural"
"4819170","48",8,2426,294000,8000,874000,5,"03","3","PK","12","41","Rural"
"4819280","48",8,562,70000,4000,151000,2,"03","3","PK","12","43","Rural"
"4819320","48",8,1065,227000,4000,290000,6,"03","3","PK","12","42","Rural"
"4819350","48",8,3692,614000,13000,973000,9,"03","3","PK","12","32","Town"
"4819380","48",8,5601,1024000,16000,1414000,7,"03","3","PK","12","11","Urban"
"4819440","48",8,886,61000,3000,256000,6,"03","3","PK","12","41","Rural"
"4819500","48",8,170,34000,1000,50000,1,"03","3","PK","12","43","Rural"
"4819530","48",8,183,26000,1000,58000,1,"03","3","PK","12","43","Rural"
"4819560","48",8,7438,2137000,17000,885000,14,"03","3","PK","12","41","Rural"
"4819620","48",8,706,181000,2000,124000,2,"03","3","PK","12","42","Rural"
"4819650","48",8,68708,11334000,139000,8132000,77,"03","3","PK","12","21","Urban"
"4819700","48",8,79285,5458000,239000,24398000,150,"03","3","PK","12","11","Urban"
"4819740","48",8,1045,186000,3000,158000,3,"03","3","PK","12","42","Rural"
"4819770","48",8,760,152000,3000,216000,3,"03","3","PK","12","42","Rural"
"4819820","48",8,824,40000,2000,295000,4,"03","3","PK","12","43","Rural"
"4819830","48",8,7043,1319000,0,1269000,11,"03","3","PK","12","22","Urban"
"4819840","48",8,2807,478000,8000,571000,6,"03","3","PK","12","33","Town"
"4819950","48",8,5993,1827000,6000,132000,7,"03","3","PK","12","21","Urban"
"4819980","48",8,1228,66000,5000,620000,4,"03","3","PK","12","33","Town"
"4820010","48",8,30797,10564000,57000,1638000,46,"03","3","PK","12","21","Urban"
"4820040","48",8,345,64000,1000,111000,3,"03","3","PK","12","42","Rural"
"4820070","48",8,413,84000,1000,129000,3,"03","3","PK","12","42","Rural"
"4820100","48",8,345,0,0,5000,3,"03","3","PK","12","43","Rural"
"4820130","48",8,493,33000,2000,249000,3,"03","3","PK","12","43","Rural"
"4820160","48",8,1443,326000,4000,209000,3,"03","3","PK","12","11","Urban"
"4820190","48",8,2351,231000,8000,588000,5,"03","3","PK","12","33","Town"
"4820220","48",8,2667,376000,9000,1243000,9,"03","3","PK","12","41","Rural"
"4820250","48",8,21350,2707000,71000,7455000,24,"03","3","PK","12","21","Urban"
"4820280","48",8,5591,924000,25000,2946000,16,"03","3","PK","12","31","Town"
"4820310","48",8,653,69000,2000,158000,2,"03","3","PK","12","42","Rural"
"4820340","48",8,57510,10489000,157000,13687000,75,"03","3","PK","12","21","Urban"
"4820370","48",8,194,28000,1000,31000,1,"01","3","PK","08","42","Rural"
"4820400","48",8,681,145000,2000,148000,4,"03","3","PK","12","43","Rural"
"4820460","48",8,351,61000,1000,63000,1,"03","3","PK","12","42","Rural"
"4820500","48",8,2752,504000,8000,527000,5,"03","3","PK","12","32","Town"
"4820520","48",8,149,32000,0,44000,1,"01","3","PK","08","42","Rural"
"4820550","48",8,1104,184000,2000,222000,4,"03","3","PK","12","43","Rural"
"4820600","48",8,10226,2381000,28000,2137000,19,"03","3","PK","12","21","Urban"
"4820610","48",8,147,25000,1000,62000,1,"01","3","PK","08","42","Rural"
"4820640","48",8,1887,259000,6000,546000,4,"03","3","PK","12","41","Rural"
"4820700","48",8,2383,353000,8000,773000,4,"03","3","PK","12","41","Rural"
"4820760","48",8,2094,346000,7000,694000,7,"03","3","PK","12","23","Urban"
"4820790","48",8,262,25000,1000,70000,2,"03","3","PK","12","43","Rural"
"4820850","48",8,1723,478000,5000,389000,4,"03","3","PK","12","42","Rural"
"4820960","48",8,1554,327000,5000,358000,6,"03","3","PK","12","42","Rural"
"4820970","48",8,124,19000,1000,41000,2,"03","3","KG","12","42","Rural"
"4821000","48",8,578,69000,2000,117000,4,"03","3","PK","12","43","Rural"
"4821030","48",8,1315,243000,4000,308000,5,"03","3","PK","12","42","Rural"
"4821060","48",8,2527,189000,7000,874000,6,"03","3","PK","12","32","Town"
"4821090","48",8,257,30000,1000,101000,3,"03","3","PK","12","42","Rural"
"4821150","48",8,20698,3344000,66000,6624000,30,"03","3","PK","12","13","Urban"
"4821180","48",8,188,56000,1000,39000,1,"03","3","PK","12","43","Rural"
"4821270","48",8,380,67000,2000,146000,2,"03","3","PK","12","43","Rural"
"4821300","48",8,207,14000,1000,39000,1,"03","3","KG","12","42","Rural"
"4821330","48",8,321,51000,1000,89000,2,"03","3","PK","12","43","Rural"
"4821360","48",8,2482,347000,5000,462000,6,"03","3","PK","12","33","Town"
"4821390","48",8,6919,1614000,17000,1391000,12,"03","3","PK","12","32","Town"
"4821420","48",8,25996,3646000,88000,7726000,41,"03","3","PK","12","21","Urban"
"4821450","48",8,1121,193000,4000,292000,7,"03","3","PK","12","32","Town"
"4821480","48",8,133,26000,0,44000,1,"03","3","PK","12","43","Rural"
"4821540","48",8,1122,171000,3000,235000,6,"03","3","PK","12","42","Rural"
"4821560","48",8,27,1000,0,6000,1,"01","3","KG","06","43","Rural"
"4821590","48",8,449,72000,2000,135000,3,"03","3","PK","12","42","Rural"
"4821600","48",8,1073,192000,4000,362000,5,"03","3","PK","12","41","Rural"
"4821630","48",8,519,37000,1000,126000,3,"03","3","PK","12","43","Rural"
"4821660","48",8,13822,4127000,23000,1044000,19,"03","3","PK","12","21","Urban"
"4821720","48",8,4836,587000,16000,1560000,13,"03","3","PK","12","32","Town"
"4821750","48",8,1652,285000,6000,227000,4,"03","3","PK","12","42","Rural"
"4821780","48",8,4319,1193000,11000,731000,7,"03","3","PK","12","21","Urban"
"4821810","48",8,1549,235000,4000,406000,5,"03","3","PK","12","41","Rural"
"4821840","48",8,131,33000,0,22000,1,"03","3","PK","12","43","Rural"
"4821900","48",8,703,141000,2000,139000,2,"03","3","KG","12","43","Rural"
"4821930","48",8,396,34000,1000,109000,3,"03","3","PK","12","43","Rural"
"4821960","48",8,832,214000,4000,120000,5,"03","3","PK","12","42","Rural"
"4821990","48",8,228,19000,1000,130000,1,"03","3","PK","12","43","Rural"
"4822020","48",8,95,4000,0,14000,1,"03","3","PK","12","43","Rural"
"4822050","48",8,607,49000,2000,268000,4,"03","3","PK","12","42","Rural"
"4822120","48",8,877,280000,2000,149000,5,"03","3","PK","12","43","Rural"
"4822140","48",8,117,23000,0,32000,2,"01","3","KG","06","42","Rural"
"4822170","48",8,4169,507000,9000,675000,7,"03","3","PK","12","31","Town"
"4822230","48",8,819,123000,3000,208000,3,"03","3","PK","12","33","Town"
"4822260","48",8,496,47000,2000,206000,3,"03","3","PK","12","43","Rural"
"4822320","48",8,1734,377000,3000,238000,5,"03","3","PK","12","42","Rural"
"4822350","48",8,212,21000,1000,42000,2,"03","3","KG","12","42","Rural"
"4822380","48",8,1212,267000,3000,239000,5,"03","3","PK","12","42","Rural"
"4822410","48",8,2053,578000,4000,288000,5,"03","3","PK","12","42","Rural"
"4822470","48",8,14399,597000,58000,8572000,31,"03","3","PK","12","11","Urban"
"4822500","48",8,712,147000,2000,126000,3,"03","3","PK","12","42","Rural"
"4822530","48",8,17990,1589000,69000,7498000,31,"03","3","PK","12","13","Urban"
"4822560","48",8,1041,170000,3000,216000,4,"03","3","PK","12","42","Rural"
"4822590","48",8,615,157000,2000,111000,3,"03","3","PK","12","43","Rural"
"4822620","48",8,99,12000,0,36000,1,"03","3","KG","12","42","Rural"
"4822650","48",8,296,11000,1000,120000,2,"03","3","PK","12","43","Rural"
"4822680","48",8,213,32000,1000,69000,1,"03","3","PK","12","43","Rural"
"4822710","48",8,440,64000,10000,158000,1,"01","3","KG","08","41","Rural"
"4822740","48",8,603,112000,2000,248000,4,"03","3","PK","12","41","Rural"
"4822770","48",8,762,165000,2000,190000,4,"03","3","PK","12","42","Rural"
"4822800","48",8,769,114000,2000,148000,3,"03","3","PK","12","42","Rural"
"4822830","48",8,1081,30000,4000,482000,5,"03","3","PK","12","32","Town"
"4822850","48",8,151,21000,1000,46000,1,"03","3","PK","12","43","Rural"
"4822890","48",8,1017,184000,3000,296000,3,"03","3","PK","12","43","Rural"
"4822920","48",8,1398,60000,4000,429000,4,"03","3","PK","12","32","Town"
"4822970","48",8,3382,686000,13000,1069000,7,"03","3","PK","12","32","Town"
"4822980","48",8,942,169000,2000,217000,3,"03","3","PK","12","41","Rural"
"4823010","48",8,4170,290000,15000,1529000,8,"03","3","PK","12","32","Town"
"4823040","48",8,197,18000,1000,80000,2,"03","3","PK","12","42","Rural"
"4823070","48",8,721,153000,2000,192000,3,"03","3","PK","12","43","Rural"
"4823100","48",8,3529,48000,15000,2372000,8,"03","3","PK","12","21","Urban"
"4823140","48",8,97,14000,0,30000,1,"03","3","PK","12","43","Rural"
"4823160","48",8,156,18000,1000,66000,3,"03","3","KG","12","43","Rural"
"4823190","48",8,212,36000,1000,33000,1,"03","3","PK","12","42","Rural"
"4823250","48",8,6331,0,0,0,9,"03","3","PK","12","21","Urban"
"4823280","48",8,1883,170000,6000,649000,7,"03","3","PK","12","32","Town"
"4823310","48",8,1152,106000,4000,574000,6,"03","3","PK","12","22","Urban"
"4823370","48",8,560,93000,2000,147000,5,"03","3","PK","12","42","Rural"
"4823400","48",8,861,138000,2000,112000,3,"03","3","PK","12","42","Rural"
"4823430","48",8,2300,244000,7000,631000,5,"03","3","PK","12","32","Town"
"4823460","48",8,639,99000,2000,196000,3,"03","3","PK","12","43","Rural"
"4823490","48",8,1070,86000,3000,267000,4,"03","3","PK","12","31","Town"
"4823640","48",8,200225,13657000,620000,73084000,305,"03","2","PK","12","11","Urban"
"4823670","48",8,982,234000,3000,167000,5,"03","3","PK","12","42","Rural"
"4823700","48",8,92,13000,0,31000,2,"01","3","PK","08","42","Rural"
"4823730","48",8,404,66000,1000,149000,5,"03","3","PK","12","42","Rural"
"4823760","48",8,192,49000,1000,41000,3,"03","3","KG","12","42","Rural"
"4823790","48",8,2486,528000,51000,673000,5,"03","3","PK","12","33","Town"
"4823820","48",8,3054,735000,7000,441000,6,"03","3","PK","12","41","Rural"
"4823850","48",8,1105,162000,7000,330000,3,"03","3","PK","12","32","Town"
"4823880","48",8,506,62000,2000,149000,4,"03","3","PK","12","42","Rural"
"4823910","48",8,33883,6781000,76000,4587000,43,"03","3","PK","12","21","Urban"
"4823970","48",8,214,51000,1000,38000,1,"01","3","PK","08","42","Rural"
"4824000","48",8,1773,359000,5000,384000,5,"03","3","PK","12","42","Rural"
"4824030","48",8,6012,836000,21000,1858000,10,"03","3","PK","12","32","Town"
"4824060","48",8,20565,3731000,57000,4322000,32,"03","3","PK","12","21","Urban"
"4824100","48",8,4858,1003000,30000,965000,10,"03","3","PK","12","21","Urban"
"4824120","48",8,951,125000,2000,173000,5,"03","3","PK","12","42","Rural"
"4824150","48",8,1101,213000,3000,164000,4,"03","3","PK","12","42","Rural"
"4824180","48",8,2223,317000,7000,445000,5,"03","3","PK","12","31","Town"
"4824210","48",8,1290,250000,5000,390000,3,"03","3","PK","12","41","Rural"
"4824240","48",8,497,152000,1000,96000,2,"03","3","PK","12","42","Rural"
"4824260","48",8,1770,386000,6000,373000,5,"03","3","PK","12","31","Town"
"4824300","48",8,232,56000,1000,48000,2,"03","3","KG","12","42","Rural"
"4824330","48",8,562,30000,1000,62000,6,"03","3","PK","12","43","Rural"
"4824360","48",8,114,24000,0,36000,1,"03","3","PK","12","43","Rural"
"4824420","48",8,33131,3097000,111000,12922000,40,"03","3","PK","12","12","Urban"
"4824450","48",8,625,58000,2000,164000,2,"03","3","PK","12","42","Rural"
"4824480","48",8,716,98000,3000,215000,5,"03","3","PK","12","42","Rural"
"4824530","48",8,987,180000,1000,174000,4,"03","3","PK","12","33","Town"
"4824590","48",8,4827,399000,19000,1971000,8,"03","3","PK","12","32","Town"
"4824600","48",8,877,114000,3000,278000,5,"03","3","PK","12","42","Rural"
"4824630","48",8,2834,378000,10000,1009000,6,"03","3","PK","12","33","Town"
"4824660","48",8,143,6000,1000,33000,1,"03","3","PK","12","43","Rural"
"4824730","48",8,1235,112000,5000,517000,4,"03","3","PK","12","42","Rural"
"4824750","48",8,1129,28000,5000,582000,3,"03","3","PK","12","33","Town"
"4824780","48",8,1012,244000,2000,120000,5,"03","3","PK","12","42","Rural"
"4824810","48",8,706,173000,2000,173000,3,"03","3","PK","12","43","Rural"
"4824840","48",8,697,158000,3000,132000,3,"03","3","PK","12","42","Rural"
"4824900","48",8,157,36000,1000,29000,1,"03","3","KG","12","43","Rural"
"4824930","48",8,4650,759000,17000,1015000,9,"03","3","PK","12","41","Rural"
"4824960","48",8,1262,167000,4000,484000,6,"03","3","PK","12","32","Town"
"4824990","48",8,21301,2952000,64000,5867000,27,"03","3","PK","12","21","Urban"
"4825020","48",8,670,56000,2000,159000,3,"03","3","PK","12","33","Town"
"4825110","48",8,194,15000,1000,106000,3,"03","3","PK","12","42","Rural"
"4825140","48",8,938,99000,3000,301000,6,"03","3","PK","12","33","Town"
"4825170","48",8,56862,12826000,146000,7222000,56,"03","3","PK","12","21","Urban"
"4825200","48",8,3630,473000,10000,921000,7,"03","3","PK","12","32","Town"
"4825230","48",8,805,52000,3000,317000,5,"03","3","PK","12","31","Town"
"4825260","48",8,30299,7336000,140000,2461000,37,"03","3","PK","12","11","Urban"
"4825290","48",8,130,0,0,61000,1,"03","3","PK","09","43","Rural"
"4825320","48",8,1569,372000,5000,418000,5,"03","3","PK","12","42","Rural"
"4825380","48",8,80,15000,0,46000,1,"01","3","PK","06",NA,NA
"4825410","48",8,88,1000,0,0,1,"01","3","PK","06","43","Rural"
"4825440","48",8,709,83000,2000,247000,5,"03","3","PK","12","41","Rural"
"4825470","48",8,350,36000,1000,121000,2,"03","3","PK","12","43","Rural"
"4825500","48",8,3169,617000,8000,492000,7,"03","3","PK","12","21","Urban"
"4825530","48",8,679,73000,2000,221000,1,"03","3","PK","12","43","Rural"
"4825560","48",8,1287,99000,4000,480000,4,"03","3","PK","12","32","Town"
"4825590","48",8,4769,622000,14000,1179000,11,"03","3","PK","12","33","Town"
"4825620","48",8,3801,576000,10000,998000,6,"03","3","PK","12","31","Town"
"4825660","48",8,38550,5768000,123000,9090000,55,"03","3","PK","12","12","Urban"
"4825680","48",8,3973,4e+05,14000,1507000,14,"03","3","PK","12","32","Town"
"4825710","48",8,1461,253000,15000,418000,3,"03","3","PK","12","43","Rural"
"4825740","48",8,43738,9493000,110000,6772000,43,"03","3","PK","12","21","Urban"
"4825790","48",8,195,3000,1000,71000,1,"03","3","PK","12","43","Rural"
"4825800","48",8,248,32000,1000,65000,1,"03","3","PK","12","42","Rural"
"4825870","48",8,277,36000,1000,119000,3,"03","3","PK","12","43","Rural"
"4825890","48",8,248,65000,1000,91000,2,"03","3","PK","12","43","Rural"
"4825920","48",8,1345,256000,4000,283000,5,"03","3","PK","12","42","Rural"
"4825950","48",8,204,21000,1000,69000,2,"03","3","PK","12","42","Rural"
"4825980","48",8,1562,305000,4000,245000,6,"03","3","PK","12","31","Town"
"4826040","48",8,3408,56000,15000,1913000,8,"03","3","PK","12","22","Urban"
"4826070","48",8,105,11000,0,40000,1,"01","3","PK","06","42","Rural"
"4826100","48",8,1876,429000,6000,418000,4,"03","3","PK","12","33","Town"
"4826130","48",8,27055,791000,114000,15229000,40,"03","3","PK","12","21","Urban"
"4826160","48",8,3704,528000,10000,1387000,10,"03","3","PK","12",NA,NA
"4826190","48",8,7914,1819000,23000,1649000,14,"03","3","PK","12","21","Urban"
"4826220","48",8,479,65000,2000,125000,4,"03","3","PK","12","42","Rural"
"4826250","48",8,490,33000,2000,274000,2,"03","3","PK","12","43","Rural"
"4826280","48",8,2781,171000,10000,1320000,6,"03","3","PK","12","22","Urban"
"4826310","48",8,2916,681000,7000,384000,8,"03","3","PK","12","42","Rural"
"4826340","48",8,603,49000,3000,343000,5,"03","3","PK","12","21","Urban"
"4826370","48",8,963,181000,3000,129000,2,"03","3","PK","12","21","Urban"
"4826400","48",8,1240,324000,3000,159000,3,"03","3","PK","12","31","Town"
"4826430","48",8,3978,893000,11000,570000,8,"03","3","PK","12","21","Urban"
"4826470","48",8,6145,2065000,9000,332000,9,"03","3","PK","12","21","Urban"
"4826490","48",8,2839,181000,12000,1471000,10,"03","3","PK","12","21","Urban"
"4826580","48",8,22958,3519000,0,5398000,36,"03","3","PK","12","21","Urban"
"4826610","48",8,1950,266000,6000,717000,5,"03","3","PK","12","33","Town"
"4826640","48",8,3336,426000,9000,733000,5,"03","3","PK","12","41","Rural"
"4826670","48",8,5995,651000,23000,2349000,11,"03","3","PK","12","21","Urban"
"4826700","48",8,154,25000,4000,77000,1,"03","3","PK","12","42","Rural"
"4826790","48",8,24963,424000,101000,12650000,30,"03","2","PK","12","11","Urban"
"4826850","48",8,424,10000,2000,273000,2,"03","3","PK","10","42","Rural"
"4826910","48",8,446,58000,1000,85000,2,"03","3","PK","12","42","Rural"
"4826970","48",8,146,26000,1000,66000,1,"03","3","PK","12","43","Rural"
"4827000","48",8,249,31000,1000,62000,1,"03","3","PK","12","43","Rural"
"4827030","48",8,28507,7237000,68000,2875000,38,"03","3","PK","12","21","Urban"
"4827060","48",8,117,16000,0,32000,1,"01","3","PK","08","41","Rural"
"4827090","48",8,143,20000,0,27000,1,"03","3","PK","12","42","Rural"
"4827120","48",8,218,27000,1000,78000,2,"03","3","PK","12","42","Rural"
"4827180","48",8,717,104000,2000,170000,3,"03","3","PK","12","43","Rural"
"4827210","48",8,891,234000,3000,272000,4,"03","3","PK","12","42","Rural"
"4827240","48",8,3013,341000,10000,1026000,8,"03","3","PK","12","32","Town"
"4827270","48",8,253,23000,1000,108000,3,"03","3","PK","12","42","Rural"
"4827300","48",8,50216,12233000,1e+05,6092000,70,"03","3","PK","12","21","Urban"
"4827330","48",8,970,230000,4000,243000,3,"03","3","PK","12","43","Rural"
"4827390","48",8,2778,177000,8000,949000,8,"03","3","PK","12","13","Urban"
"4827420","48",8,2483,752000,7000,336000,7,"03","3","PK","12","41","Rural"
"4827450","48",8,2263,493000,7000,732000,6,"03","3","PK","12","32","Town"
"4827510","48",8,3488,720000,10000,668000,8,"03","3","PK","12","31","Town"
"4827540","48",8,803,0,0,0,3,"03","3","PK","12","43","Rural"
"4827570","48",8,519,155000,2000,25000,2,"03","3","PK","12","42","Rural"
"4827600","48",8,212,24000,1000,59000,1,"03","3","PK","12","42","Rural"
"4827630","48",8,302,49000,1000,62000,2,"03","3","PK","12","43","Rural"
"4827690","48",8,3633,795000,10000,529000,6,"03","3","PK","12","22","Urban"
"4827720","48",8,5855,994000,17000,1266000,11,"03","3","PK","12","21","Urban"
"4827750","48",8,1477,111000,5000,516000,4,"03","3","PK","12","32","Town"
"4827780","48",8,4008,693000,11000,1061000,5,"03","3","PK","12","41","Rural"
"4827810","48",8,1961,459000,5000,548000,4,"03","3","PK","12","41","Rural"
"4827870","48",8,4526,645000,13000,1382000,9,"03","3","PK","12","31","Town"
"4827890","48",8,559,34000,1000,146000,4,"03","3","PK","12","43","Rural"
"4827930","48",8,111,16000,0,47000,1,"03","3","PK","12","43","Rural"
"4827960","48",8,328,50000,1000,154000,2,"03","3","PK","12","43","Rural"
"4827990","48",8,266,130000,1000,29000,1,"01","3","PK","08","41","Rural"
"4828020","48",8,944,226000,3000,201000,3,"03","3","PK","12","42","Rural"
"4828110","48",8,8272,1090000,27000,2878000,17,"03","3","PK","12","13","Urban"
"4828140","48",8,127,2000,1000,41000,1,"03","3","PK","12","43","Rural"
"4828170","48",8,167,21000,1000,76000,1,"03","3","PK","12","42","Rural"
"4828200","48",8,1600,403000,4000,190000,7,"03","3","PK","12","41","Rural"
"4828230","48",8,296,5000,1000,167000,2,"03","3","PK","12","42","Rural"
"4828290","48",8,9340,369000,39000,5036000,17,"03","3","PK","12","22","Urban"
"4828350","48",8,497,83000,1000,124000,3,"03","3","PK","12","42","Rural"
"4828380","48",8,2873,1334000,4000,67000,7,"03","3","PK","11","21","Urban"
"4828410","48",8,560,84000,1000,95000,2,"03","3","PK","12","43","Rural"
"4828500","48",8,28970,2967000,83000,9571000,61,"03","3","PK","12","11","Urban"
"4828530","48",8,120,13000,1000,56000,2,"03","3","PK","12","42","Rural"
"4828550","48",8,8600,821000,28000,3081000,18,"03","3","PK","12","33","Town"
"4828590","48",8,1487,184000,4000,477000,5,"03","3","PK","12","32","Town"
"4828620","48",8,1540,125000,7000,1073000,4,"03","3","PK","12","32","Town"
"4828650","48",8,1700,225000,6000,711000,6,"03","3","PK","12","31","Town"
"4828680","48",8,3321,669000,11000,922000,8,"03","3","PK","12","32","Town"
"4828710","48",8,2237,318000,11000,794000,4,"03","3","PK","12","32","Town"
