"LEAID","FIPST","YEAR","V33","A09","C10","C25","OPERATIONAL_SCHOOLS","SCHLEV","AGCHRT","GSLO","GSHI","LOCALE","URBANICITY"
"2924690","29",7,163,21000,1000,53000,1,"01","3","PK","08","42","Rural"
"2925080","29",7,191,25000,1000,47000,1,"01","3","KG","08","43","Rural"
"2925110","29",7,736,124000,3000,229000,3,"03","3","PK","12","42","Rural"
"2925140","29",7,579,130000,2000,109000,3,"03","3","PK","12","43","Rural"
"2925170","29",7,307,74000,1000,54000,3,"03","3","PK","12","42","Rural"
"2925210","29",7,675,101000,2000,117000,2,"03","3","PK","12","43","Rural"
"2925230","29",7,2994,599000,6000,271000,7,"03","3","PK","12","31","Town"
"2925290","29",7,847,199000,3000,121000,3,"03","3","KG","12","42","Rural"
"2925330","29",7,2226,502000,4000,172000,5,"03","3","PK","12","31","Town"
"2925350","29",7,963,133000,3000,186000,4,"03","3","PK","12","42","Rural"
"2925410","29",7,398,88000,2000,85000,3,"03","3","KG","12","42","Rural"
"2925450","29",7,4934,693000,16000,1407000,10,"03","3","PK","12","33","Town"
"2925500","29",7,2457,359000,7000,532000,5,"03","3","PK","12","32","Town"
"2925530","29",7,142,28000,1000,26000,2,"03","3","KG","12","42","Rural"
"2925590","29",7,421,78000,1000,73000,2,"03","3","PK","12","43","Rural"
"2925620","29",7,727,88000,3000,172000,3,"03","3","KG","12","42","Rural"
"2925640","29",7,790,146000,3000,199000,3,"03","3","PK","12","43","Rural"
"2925650","29",7,867,89000,3000,202000,4,"03","3","PK","12","43","Rural"
"2925710","29",7,813,115000,3000,143000,4,"03","3","PK","12","43","Rural"
"2926040","29",7,135,9000,0,47000,1,"01","3","PK","08","43","Rural"
"2926070","29",7,8848,1789000,28000,2150000,18,"03","3","PK","12","21","Urban"
"2926160","29",7,2191,350000,7000,493000,7,"03","3","PK","12","42","Rural"
"2926190","29",7,168,21000,1000,49000,1,"01","3","PK","08","41","Rural"
"2926220","29",7,4060,698000,11000,623000,7,"03","3","PK","12","21","Urban"
"2926260","29",7,29,4000,0,15000,1,"01","3","KG","08",NA,NA
"2926310","29",7,396,46000,1000,102000,2,"03","3","KG","12","42","Rural"
"2926370","29",7,419,47000,1000,131000,2,"01","3","KG","08","41","Rural"
"2926400","29",7,316,26000,1000,99000,2,"03","3","KG","12","42","Rural"
"2926430","29",7,680,87000,2000,145000,3,"03","3","KG","12","42","Rural"
"2926480","29",7,1676,310000,5000,313000,4,"03","3","KG","12","32","Town"
"2926490","29",7,87,15000,0,34000,2,"03","3","PK","12","42","Rural"
"2926550","29",7,123,13000,1000,50000,1,"01","3","KG","08","43","Rural"
"2926580","29",7,174,15000,1000,76000,1,"01","3","KG","08","43","Rural"
"2926610","29",7,175,21000,1000,56000,2,"03","3","KG","12","42","Rural"
"2926640","29",7,6358,632000,20000,1747000,9,"03","3","KG","12","21","Urban"
"2926670","29",7,7493,160000,24000,2636000,13,"03","3","PK","12","21","Urban"
"2926760","29",7,-3,187000,4000,444000,10,"05","3","KG","12","21","Urban"
"2926790","29",7,375,68000,1000,79000,2,"03","3","KG","12","43","Rural"
"2926850","29",7,22721,6528000,45000,1612000,31,"03","3","PK","12","21","Urban"
"2926890","29",7,3994,790000,13000,772000,8,"03","3","KG","12","33","Town"
"2926940","29",7,58,7000,0,22000,1,"01","3","KG","08","43","Rural"
"2926970","29",7,724,147000,3000,130000,3,"03","3","PK","12","42","Rural"
"2927060","29",7,11744,1861000,43000,3746000,28,"03","3","PK","12","13","Urban"
"2927090","29",7,1507,173000,5000,346000,4,"03","3","KG","12","33","Town"
"2927330","29",7,44,12000,0,10000,1,"01","3","KG","08","42","Rural"
"2927450","29",7,34,8000,0,9000,1,"01","3","KG","08","42","Rural"
"2927520","29",7,480,80000,2000,86000,2,"03","3","KG","12","43","Rural"
"2927540","29",7,791,82000,3000,246000,2,"03","3","KG","12","42","Rural"
"2927570","29",7,2374,558000,8000,339000,6,"03","3","KG","12","31","Town"
"2927600","29",7,230,22000,1000,95000,2,"03","3","PK","12","43","Rural"
"2927630","29",7,1890,255000,6000,395000,4,"03","3","PK","12","41","Rural"
"2927660","29",7,701,94000,3000,188000,3,"03","3","KG","12","43","Rural"
"2927830","29",7,4532,459000,15000,1178000,8,"03","3","PK","12","33","Town"
"2927870","29",7,804,63000,3000,269000,3,"03","3","PK","12","42","Rural"
"2927900","29",7,1636,222000,5000,337000,3,"03","3","KG","12","42","Rural"
"2927930","29",7,917,103000,3000,251000,3,"03","3","PK","12","42","Rural"
"2928080","29",7,58,10000,0,14000,1,"01","3","KG","08","42","Rural"
"2928110","29",7,803,153000,3000,181000,4,"03","3","PK","12","43","Rural"
"2928140","29",7,337,61000,1000,71000,2,"03","3","KG","12","43","Rural"
"2928170","29",7,199,20000,1000,63000,2,"03","3","PK","12","43","Rural"
"2928200","29",7,162,17000,1000,62000,1,"01","3","KG","08","42","Rural"
"2928260","29",7,3759,397000,11000,1022000,10,"03","3","PK","12","32","Town"
"2928290","29",7,363,60000,1000,74000,2,"03","3","KG","12","42","Rural"
"2928360","29",7,391,50000,1000,83000,2,"03","3","PK","12","42","Rural"
"2928380","29",7,582,116000,2000,101000,2,"03","3","KG","12","42","Rural"
"2928410","29",7,2188,508000,6000,125000,4,"03","3","KG","12","21","Urban"
"2928430","29",7,980,184000,3000,166000,3,"03","3","PK","12","42","Rural"
"2928470","29",7,400,28000,1000,112000,2,"03","3","PK","12","43","Rural"
"2928500","29",7,208,51000,1000,34000,2,"03","3","PK","12","42","Rural"
"2928530","29",7,759,45000,3000,235000,2,"03","3","KG","12","42","Rural"
"2928560","29",7,1415,403000,4000,150000,4,"03","3","PK","12","31","Town"
"2928590","29",7,562,44000,2000,186000,2,"03","3","PK","12","43","Rural"
"2928620","29",7,380,18000,2000,171000,2,"03","3","KG","12","42","Rural"
"2928680","29",7,211,29000,1000,63000,2,"03","3","PK","12","42","Rural"
"2928710","29",7,926,125000,3000,236000,3,"03","3","PK","12","42","Rural"
"2928740","29",7,731,116000,2000,177000,3,"03","3","PK","12","42","Rural"
"2928770","29",7,59,4000,0,27000,1,"01","3","PK","08","42","Rural"
"2928800","29",7,765,95000,2000,158000,3,"03","3","PK","12","42","Rural"
"2928860","29",7,24295,4543000,64000,4988000,54,"03","3","PK","12","12","Urban"
"2928920","29",7,5340,1271000,10000,612000,12,"03","3","KG","12","13","Urban"
"2928950","29",7,22092,4076000,32000,846000,23,"03","3","PK","12","21","Urban"
"2929100","29",7,2391,484000,8000,488000,5,"03","3","PK","12","32","Town"
"2929130","29",7,256,57000,1000,28000,2,"03","3","KG","12","42","Rural"
"2929170","29",7,1987,178000,7000,558000,4,"03","3","PK","12","32","Town"
"2929250","29",7,1749,210000,6000,376000,3,"03","3","KG","12","33","Town"
"2929280","29",7,27616,960000,108000,11776000,105,"03","3","PK","12","11","Urban"
"2929340","29",7,346,92000,1000,64000,2,"03","3","KG","12","43","Rural"
"2929370","29",7,2000,488000,7000,374000,4,"03","3","PK","12","32","Town"
"2929430","29",7,1014,179000,3000,245000,3,"03","3","PK","12","42","Rural"
"2929470","29",7,100,18000,0,18000,2,"03","3","KG","12",NA,NA
"2929490","29",7,258,49000,1000,26000,2,"03","3","KG","12","42","Rural"
"2929520","29",7,1087,125000,3000,263000,3,"03","3","PK","12","43","Rural"
"2929580","29",7,491,57000,2000,147000,2,"03","3","PK","12","43","Rural"
"2929610","29",7,704,55000,3000,213000,3,"03","3","PK","12","43","Rural"
"2929640","29",7,1201,277000,3000,245000,3,"03","3","KG","12","21","Urban"
"2929670","29",7,85,16000,0,14000,1,"01","3","KG","08","42","Rural"
"2929700","29",7,454,68000,1000,91000,3,"03","3","KG","12","42","Rural"
"2929730","29",7,92,10000,0,48000,1,"01","3","KG","08","43","Rural"
"2929760","29",7,2219,399000,6000,436000,4,"03","3","PK","12","32","Town"
"2929810","29",7,384,35000,2000,123000,2,"03","3","KG","12","43","Rural"
"2929820","29",7,326,37000,1000,73000,1,"01","3","KG","08","42","Rural"
"2929850","29",7,51,4000,0,16000,1,"01","3","KG","08","42","Rural"
"2929880","29",7,483,74000,2000,133000,2,"03","3","PK","12","43","Rural"
"2929910","29",7,230,33000,1000,87000,1,"01","3","KG","08","42","Rural"
"2929940","29",7,386,61000,1000,78000,2,"03","3","PK","12","43","Rural"
"2930270","29",7,673,84000,19000,191000,2,"03","3","PK","12","41","Rural"
"2930300","29",7,196,34000,1000,45000,2,"03","3","PK","12","43","Rural"
"2930330","29",7,620,111000,2000,116000,2,"03","3","KG","12","32","Town"
"2930360","29",7,1174,192000,5000,317000,3,"03","3","KG","12","33","Town"
"2930390","29",7,181,24000,1000,59000,2,"03","3","KG","12","43","Rural"
"2930420","29",7,1680,168000,6000,465000,3,"03","3","PK","12","42","Rural"
"2930450","29",7,5947,1417000,16000,846000,8,"03","3","KG","12","31","Town"
"2930510","29",7,258,31000,1000,68000,2,"03","3","KG","12","42","Rural"
"2930520","29",7,992,147000,3000,275000,3,"03","3","KG","12","42","Rural"
"2930570","29",7,2938,712000,9000,455000,5,"03","3","KG","12","32","Town"
"2930600","29",7,161,30000,1000,40000,2,"03","3","KG","12","42","Rural"
"2930660","29",7,3359,308000,10000,758000,9,"03","3","PK","12","21","Urban"
"2930690","29",7,1061,194000,3000,234000,3,"03","3","PK","12","21","Urban"
"2930720","29",7,469,52000,2000,137000,3,"03","3","KG","12","42","Rural"
"2930750","29",7,516,34000,2000,124000,2,"03","3","PK","12","43","Rural"
"2930780","29",7,655,135000,2000,146000,2,"03","3","PK","12","41","Rural"
"2930810","29",7,399,29000,1000,148000,2,"03","3","KG","12","32","Town"
"2930840","29",7,1535,157000,5000,438000,4,"03","3","PK","12","43","Rural"
"2930870","29",7,569,97000,2000,116000,2,"03","3","PK","12","42","Rural"
"2930900","29",7,298,54000,1000,76000,2,"03","3","PK","12","42","Rural"
"2930990","29",7,275,59000,1000,48000,2,"03","3","KG","12","42","Rural"
"2931020","29",7,3266,457000,8000,457000,10,"03","3","PK","12","32","Town"
"2931050","29",7,3065,502000,9000,537000,5,"03","3","PK","12","32","Town"
"2931070","29",7,1384,141000,5000,413000,5,"03","3","PK","12","41","Rural"
"2931110","29",7,4280,1003000,9000,361000,12,"03","3","PK","12","32","Town"
"2931140","29",7,805,54000,3000,229000,3,"03","3","PK","12","42","Rural"
"2931230","29",7,175,10000,1000,68000,1,"01","3","PK","08","42","Rural"
"2931440","29",7,5486,811000,15000,786000,9,"03","3","PK","12","33","Town"
"2931460","29",7,417,57000,2000,153000,2,"03","3","KG","12","43","Rural"
"2931500","29",7,4069,492000,12000,801000,11,"03","3","PK","12","23","Urban"
"2931530","29",7,4303,779000,7000,304000,10,"03","3","PK","12","21","Urban"
"2931560","29",7,442,86000,2000,72000,2,"03","3","KG","12","42","Rural"
"2931590","29",7,618,20000,2000,335000,4,"03","3","PK","12",NA,NA
"2931620","29",7,486,69000,2000,114000,2,"03","3","PK","12","42","Rural"
"2931650","29",7,11383,3160000,24000,871000,14,"03","3","PK","12","21","Urban"
"2931680","29",7,2522,310000,47000,461000,5,"03","3","PK","12","41","Rural"
"2931710","29",7,673,145000,2000,80000,2,"03","3","KG","12","42","Rural"
"2931800","29",7,557,111000,2000,63000,2,"03","3","KG","12","42","Rural"
"2931830","29",7,732,194000,3000,102000,2,"03","3","KG","12","42","Rural"
"2931860","29",7,672,119000,2000,177000,3,"03","3","PK","12","42","Rural"
"2931890","29",7,172,12000,1000,58000,1,"01","3","PK","08","42","Rural"
"2931920","29",7,307,26000,1000,108000,2,"03","3","KG","12","43","Rural"
"2931950","29",7,497,36000,2000,146000,2,"03","3","PK","12","42","Rural"
"2932010","29",7,4095,8e+05,11000,697000,7,"03","3","PK","12","31","Town"
"2932070","29",7,1318,120000,4000,342000,3,"03","3","PK","12","43","Rural"
"2932100","29",7,3017,829000,7000,334000,5,"03","3","KG","12","21","Urban"
"2932110","29",7,699,92000,3000,183000,2,"03","3","KG","12","33","Town"
"2932190","29",7,1627,271000,4000,282000,4,"03","3","KG","12","42","Rural"
"2932220","29",7,556,28000,2000,219000,2,"03","3","PK","12","43","Rural"
"2932250","29",7,193,35000,1000,39000,2,"03","3","PK","12","42","Rural"
"2932300","29",7,409,83000,1000,1e+05,2,"03","3","PK","12","43","Rural"
"2932310","29",7,1448,254000,4000,302000,3,"03","3","PK","12","31","Town"
"2932440","29",7,37,4000,0,20000,1,"01","3","KG","08",NA,NA
"2932490","29",7,245,24000,1000,67000,2,"03","3","KG","12","43","Rural"
"3000001","30",7,-2,0,0,0,0,"07","N","N","N","43","Rural"
"3000002","30",7,580,70000,0,87000,2,"01","3","PK","08","43","Rural"
"3000003","30",7,530,64000,0,145000,4,"01","3","KG","08","33","Town"
"3000004","30",7,29,0,0,0,1,"01","3","PK","08","43","Rural"
"3000005","30",7,4990,1922000,2000,5000,13,"01","3","PK","08","33","Town"
"3000006","30",7,195,58000,5000,29000,2,"01","3","PK","08","43","Rural"
"3000007","30",7,3,0,0,0,1,"01","3","PK","08","43","Rural"
"3000008","30",7,52,4000,0,23000,2,"01","3","PK","08","43","Rural"
"3000009","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000010","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000011","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000012","30",7,-2,0,0,0,0,"07","N","N","N","43","Rural"
"3000013","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000014","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000015","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000016","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","13","Urban"
"3000017","30",7,-2,0,0,0,0,"07","N","N","N","13","Urban"
"3000018","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000019","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000020","30",7,-2,0,0,0,0,"07","N","N","N","41","Rural"
"3000021","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000022","30",7,-2,0,0,0,0,"07","N","N","N","43","Rural"
"3000023","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000024","30",7,-2,0,0,0,0,"07","N","N","N","33","Town"
"3000025","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000026","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000028","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000029","30",7,-2,0,0,0,0,"07","N","N","N","33","Town"
"3000030","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000031","30",7,-2,0,0,0,0,"07","N","N","N","33","Town"
"3000032","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000033","30",7,-2,0,0,0,0,"07","N","N","N","33","Town"
"3000034","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000035","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000036","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000037","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000038","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000039","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000041","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000042","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000044","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000045","30",7,-2,0,0,0,0,"07","N","N","N","33","Town"
"3000046","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000047","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000048","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000049","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000050","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000051","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000052","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","13","Urban"
"3000053","30",7,-2,0,0,0,0,"07","N","N","N","13","Urban"
"3000054","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000055","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000056","30",7,-2,0,0,0,0,"07","N","N","N","33","Town"
"3000057","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000058","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000059","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000060","30",7,-2,0,0,0,0,"07","N","N","N","33","Town"
"3000062","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000063","30",7,-2,0,0,0,0,"07","N","N","N","43","Rural"
"3000064","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000065","30",7,-2,0,0,0,0,"07","N","N","N","33","Town"
"3000066","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000067","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000068","30",7,-2,0,0,0,0,"07","N","N","N","43","Rural"
"3000069","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000070","30",7,-2,0,0,0,0,"07","N","N","N","43","Rural"
"3000071","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000072","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000073","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000074","30",7,-2,0,0,0,0,"07","N","N","N","43","Rural"
"3000075","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000076","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000077","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000078","30",7,-2,0,0,0,0,"07","N","N","N","43","Rural"
"3000079","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000080","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000081","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000082","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000083","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000084","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000085","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","43","Rural"
"3000086","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","12","Urban"
"3000087","30",7,-2,0,0,0,0,"07","N","N","N","42","Rural"
"3000088","30",7,-2,0,0,0,0,"07","N","N","N","31","Town"
"3000089","30",7,4,0,0,0,1,"01","3","PK","08",NA,NA
"3000090","30",7,126,33000,0,38000,2,"01","3","PK","08","43","Rural"
"3000091","30",7,NA,NA,NA,NA,4,NA,NA,"06","12","41","Rural"
"3000093","30",7,21,0,0,0,1,"01","3","PK","08","43","Rural"
"3000094","30",7,31,1000,0,0,1,"01","3","KG","06","42","Rural"
"3000095","30",7,177,0,0,0,1,"02","3","09","12","43","Rural"
"3000096","30",7,90,37000,0,43000,2,"01","3","PK","08","43","Rural"
"3000097","30",7,67,0,0,0,1,"02","3","09","12","43","Rural"
"3000098","30",7,164,0,0,0,4,"01","3","PK","08","43","Rural"
"3000099","30",7,168,9000,0,66000,3,"03","3","PK","12","43","Rural"
"3000100","30",7,NA,NA,NA,NA,2,NA,NA,"PK","12","13","Urban"
"3000101","30",7,77,49000,0,23000,1,"02","3","09","12","43","Rural"
"3000102","30",7,186,21000,0,61000,3,"03","3","PK","12","43","Rural"
"3000103","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000104","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000105","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","41","Rural"
"3000106","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000107","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","41","Rural"
"3000652","30",7,NA,NA,NA,NA,1,NA,NA,"N","N","43","Rural"
"3000653","30",7,NA,NA,NA,NA,0,NA,NA,"N","N","33","Town"
"3000932","30",7,156,54000,3000,23000,2,"01","3","PK","08","43","Rural"
"3000933","30",7,87,0,0,0,1,"02","3","09","12","43","Rural"
"3001710","30",7,184,43000,0,18000,2,"01","3","PK","08","43","Rural"
"3001740","30",7,109,0,0,0,1,"02","3","09","12","43","Rural"
"3001860","30",7,178,28000,0,35000,3,"03","3","PK","12","42","Rural"
"3001950","30",7,-2,0,0,0,-2,"06","3","N","N","43","Rural"
"3001980","30",7,88,16000,0,0,1,"01","3","KG","06","42","Rural"
"3002010","30",7,808,135000,0,256000,3,"01","3","PK","08","33","Town"
"3002030","30",7,421,0,0,0,1,"02","3","09","12","33","Town"
"3002070","30",7,192,57000,0,0,2,"01","3","PK","08","42","Rural"
"3002220","30",7,292,41000,0,133000,2,"01","3","PK","08","42","Rural"
"3002250","30",7,127,0,0,0,1,"02","3","09","12","42","Rural"
"3002300","30",7,132,19000,0,19000,2,"01","3","PK","08","43","Rural"
"3002430","30",7,57,0,0,0,2,"01","3","PK","08","43","Rural"
"3002450","30",7,37,6000,0,19000,1,"02","3","09","12","43","Rural"
"3002490","30",7,25,0,0,0,1,"01","3","PK","08","43","Rural"
"3002550","30",7,35,0,0,0,1,"01","3","PK","08","43","Rural"
"3002570","30",7,14,0,8000,6000,1,"01","3","PK","08","43","Rural"
"3002640","30",7,103,13000,0,24000,3,"03","3","PK","12","43","Rural"
"3002730","30",7,374,50000,0,30000,4,"03","3","PK","12","43","Rural"
"3002820","30",7,17,0,0,0,1,"01","3","PK","06","43","Rural"
"3002850","30",7,207,20000,0,0,2,"01","3","PK","08","41","Rural"
"3003000","30",7,8,0,0,0,1,"01","3","PK","08","43","Rural"
"3003090","30",7,372,0,0,0,1,"02","3","09","12","33","Town"
"3003270","30",7,76,10000,0,22000,3,"03","3","PK","12","43","Rural"
"3003290","30",7,2092,368000,0,240000,4,"01","3","PK","08","33","Town"
"3003330","30",7,861,104000,0,39000,1,"02","3","09","12","33","Town"
"3003420","30",7,224,55000,0,59000,3,"01","3","PK","08","42","Rural"
"3003450","30",7,117,0,0,0,1,"02","3","09","12","42","Rural"
"3003480","30",7,9,0,0,0,1,"01","3","PK","08","42","Rural"
"3003600","30",7,9,0,0,0,1,"01","3","PK","08","43","Rural"
"3003660","30",7,5,0,0,0,1,"01","3","PK","08","43","Rural"
"3003750","30",7,62,0,0,0,1,"02","3","09","12","43","Rural"
"3003760","30",7,97,28000,0,39000,2,"01","3","PK","08",NA,NA
"3003800","30",7,366,70000,0,32000,2,"01","3","PK","08","43","Rural"
"3003820","30",7,471,0,0,0,2,"01","3","PK","08","43","Rural"
"3003840","30",7,335,117000,0,94000,1,"02","3","09","12","43","Rural"
"3003870","30",7,9916,0,0,0,27,"01","3","PK","08","12","Urban"
"3003900","30",7,5457,1867000,4000,2038000,3,"02","3","09","12","12","Urban"
"3003990","30",7,6,0,0,0,1,"01","3","PK","08","43","Rural"
"3004050","30",7,9,0,0,0,1,"01","3","PK","08","43","Rural"
"3004200","30",7,15,0,0,0,1,"01","3","PK","08","43","Rural"
"3004230","30",7,218,45000,0,14000,1,"01","3","PK","06","41","Rural"
"3004260","30",7,359,63000,0,99000,2,"01","3","PK","08","23","Urban"
"3004380","30",7,194,28000,0,63000,2,"01","3","PK","08","43","Rural"
"3004440","30",7,307,0,0,192000,2,"01","3","PK","08","43","Rural"
"3004500","30",7,95,0,0,0,1,"02","3","09","12","43","Rural"
"3004530","30",7,NA,NA,NA,NA,-2,NA,NA,"N","N",NA,NA
"3004560","30",7,3502,0,0,0,8,"01","3","PK","08","33","Town"
"3004590","30",7,1907,1238000,1000,373000,1,"02","3","09","12","33","Town"
"3004800","30",7,183,33000,0,28000,3,"03","3","PK","12","43","Rural"
"3004860","30",7,139,0,0,0,1,"02","3","09","12","43","Rural"
"3004890","30",7,120,23000,0,51000,2,"01","3","PK","08","42","Rural"
"3004920","30",7,56,0,0,0,1,"02","3","09","12","42","Rural"
"3004980","30",7,697,107000,1000,111000,3,"03","3","PK","12","43","Rural"
"3005010","30",7,70,0,0,0,2,"01","3","PK","08","43","Rural"
"3005040","30",7,53,0,0,59000,1,"02","3","09","12","43","Rural"
"3005130","30",7,5,0,0,0,1,"01","3","KG","06","42","Rural"
"3005140","30",7,1279,104000,1000,749000,7,"01","3","PK","08","33","Town"
"3005190","30",7,603,0,0,0,1,"02","3","09","12","41","Rural"
"3005280","30",7,2892,416000,1000,703000,7,"01","3","PK","08","33","Town"
"3005310","30",7,1543,0,0,0,1,"02","3","09","12","33","Town"
"3005330","30",7,36,0,0,0,1,"01","3","KG","08","43","Rural"
"3005400","30",7,3,0,0,2000,1,"01","3","PK","06",NA,NA
"3005460","30",7,177,44000,0,23000,2,"01","3","PK","08","41","Rural"
"3005550","30",7,50,0,0,0,1,"01","3","PK","08","43","Rural"
"3005610","30",7,55,0,0,0,1,"02","3","09","12","43","Rural"
"3005760","30",7,7,0,0,0,1,"01","3","PK","08","42","Rural"
"3005850","30",7,77,10000,0,26000,2,"01","3","PK","08","42","Rural"
"3005880","30",7,213,85000,0,76000,2,"01","3","PK","08","42","Rural"
"3005910","30",7,154,0,0,0,1,"02","3","09","12","42","Rural"
"3005990","30",7,181,6000,0,0,2,"01","3","PK","08","42","Rural"
"3006030","30",7,13,0,0,0,1,"01","3","PK","08","43","Rural"
"3006110","30",7,465,36000,0,134000,3,"03","3","PK","12","42","Rural"
"3006112","30",7,234,45000,0,72000,2,"01","3","PK","08","43","Rural"
"3006115","30",7,121,0,0,0,1,"02","3","09","12","43","Rural"
"3006260","30",7,222,50000,0,69000,3,"01","3","PK","08","43","Rural"
"3006270","30",7,121,0,0,0,1,"02","3","09","12","43","Rural"
"3006320","30",7,286,67000,0,69000,2,"01","3","PK","08","43","Rural"
"3006330","30",7,127,0,0,0,1,"02","3","09","12","43","Rural"
"3006790","30",7,151,0,0,0,3,"01","3","PK","08","43","Rural"
"3006810","30",7,84,50000,0,39000,1,"02","3","09","12","43","Rural"
"3006840","30",7,283,59000,0,28000,2,"01","3","PK","08","42","Rural"
"3006870","30",7,221,36000,0,44000,2,"01","3","PK","08","42","Rural"
"3007030","30",7,5,0,0,0,1,"01","3","PK","08","43","Rural"
"3007050","30",7,391,144000,0,85000,2,"01","3","PK","08","43","Rural"
"3007080","30",7,243,0,0,0,1,"02","3","09","12","43","Rural"
"3007110","30",7,1597,0,0,0,5,"01","3","PK","08","33","Town"
"3007140","30",7,877,371000,1000,395000,1,"02","3","09","12","33","Town"
"3007190","30",7,429,120000,0,44000,2,"01","3","PK","08","43","Rural"
"3007200","30",7,229,0,0,0,1,"02","3","09","12","43","Rural"
"3007320","30",7,213,0,0,0,1,"02","3","09","12","33","Town"
"3007330","30",7,394,60000,8000,68000,4,"01","3","PK","08","33","Town"
"3007350","30",7,3,0,0,0,1,"01","3","PK","08","43","Rural"
"3007410","30",7,1407,147000,1000,199000,4,"03","3","PK","12","42","Rural"
"3007500","30",7,14,0,0,0,1,"01","3","KG","08","42","Rural"
"3007620","30",7,-2,0,0,0,-2,"06","N","N","N",NA,NA
"3007710","30",7,74,1000,0,1000,1,"01","3","PK","06","42","Rural"
